project_id,project_name,address,ceiling_height,completed_on,no_building,no_floor,total_units,utility_fee,bicycle_parking,cctv,convenience_store,fingerprint_access_control,fitness,jacuzzi,keycard_access_control,kids_playground,library,lift,massage_room,park_bbq_areas,parking,restaurant,sauna,security,shuttle_service,steam_room,swimming_pool,wifi,lat,lon,gg_address,province,district
282,Baan Somprasong,Sattahip Chonburi,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.81657657106645,100.9125465928716,"46 Na Chom Thian, Sattahip District, Chon Buri 20250, Thailand",Chonburi,Sattahip
283,Baan Somthavil,Pathum Wan Bangkok,,1997.0,1.0,21.0,113.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.739087732432392,100.5406050259578,"1 Mahatlek Luang 3 Alley, Lumphini, Pathum Wan, Bangkok 10330, Thailand",Bangkok,Pathum Wan
284,Baan Suan Bangkhen,Bang Khen Bangkok,,1995.0,1.0,26.0,1575.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.753986632432392,100.4763945259578,"167 14 Itsaraphap 43 Alley, Ban Chang Lo, Bangkok Noi, Bangkok 10700, Thailand",Bangkok,Bang Khen
285,Baan Suan Chaengwattana,Don Mueang Bangkok,,2002.0,4.0,9.0,257.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.940763432432393,100.5663964259578,"Na Wong Pracha Patthana Rd, Si Kan, Don Mueang, Bangkok 10210, Thailand",Bangkok,Don Mueang
286,Baan Suan Greenery Hill,Muang Chiang Mai Chiang Mai,2.8 m.,2009.0,2.0,5.0,78.0,,0,1,0,0,1,0,1,0,0,1,0,1,1,0,1,1,0,0,1,1,18.82314843243239,98.9614456259578,"300 Chang Phuak Tambon Chang Phueak, Mueang Chiang Mai District, Chiang Mai 50300, Thailand",Chiang Mai,Mueang Chiang Mai
287,Baan Suan La Salle,Bang Na Bangkok,,2010.0,3.0,7.0,,,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,13.654552232432392,100.6451215259578,"Soi Lasalle, Bang Na Tai, Bang Na, Bangkok 10260, Thailand",Bangkok,Bang Na
288,Baan Suan Lalana,Bang Lamung Chonburi,,1991.0,9.0,5.0,459.0,,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,12.876277932432393,100.8930763259578,"444 Chaiyapruek Soi 1 Muang Pattaya, Bang Lamung District, Chon Buri 20150, Thailand",Chonburi,Bang Lamung
289,Baan Suan Lalana - Suan Luang,Prawet Bangkok,,1993.0,24.0,6.0,576.0,,0,1,0,0,1,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,12.876277932432393,100.8930763259578,"444 Chaiyapruek Soi 1 Muang Pattaya, Bang Lamung District, Chon Buri 20150, Thailand",Bangkok,Prawet
290,Baan Suan Palm,Pak Kret Nonthaburi,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.840216432432392,100.5096992259578,"เลขที่ 27 Nakhon In Rd, Tambon Bang Khen, อำเภอ เมือง, Nonthaburi 11000, Thailand",Nonthaburi,Pak Kret
291,Baan Suan Sukhumvit,Suan Luang Bangkok,,1994.0,1.0,7.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.706835932432393,100.6327420259578,"อ่อนนุช 46 Bangkok 10250, Thailand",Bangkok,Suan Luang
292,Baan Suan Thon,Thung Khru Bangkok,,,68.0,6.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.82670197106645,100.5834441928716,"346/62 Phahonyothin 30 Alley, Chan Kasem, Chatuchak, Bangkok 10900, Thailand",Bangkok,Thung Khru
293,Baan Suan Thon Ratchada,Chatuchak Bangkok,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.826700832432392,100.5834455259578,"346/62 Phahonyothin 30 Alley, Chan Kasem, Chatuchak, Bangkok 10900, Thailand",Bangkok,Chatuchak
294,Baan Suanpetch,Watthana Bangkok,,1993.0,1.0,33.0,130.0,,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,1,13.731739432432391,100.5714887259578,"18 Soi Sukhumvit 39, Khlong Toei Nuea, Watthana, Bangkok 10110, Thailand",Bangkok,Watthana
295,Baan Suanthon Srinakarin,Bang Plee Samut Prakarn,- m.,1995.0,24.0,6.0,,,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,13.641290832432391,100.6505437259578,"JMR2+M7Q, Soi Mu Ban Suan Thon, Bang Kaeo, Bang Phli District, Samut Prakan 10540, Thailand",Samut Prakan,Bang Phli
296,Baan Sukhothai,Dusit Bangkok,0 m.,2001.0,1.0,4.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.749842732432391,100.5328326259578,"119/159 ซ.เฉลิมหล้า, Phaya Thai Rd, Thanon Phetchaburi, Ratchathewi, Bangkok 10400, Thailand",Bangkok,Dusit
297,Baan Sukhothai Ramkhamhaeng,Bang Kapi Bangkok,,1994.0,18.0,10.0,,,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,13.757671632432393,100.6343320259578,"Ramkhamhaeng 30/1 Alley, Hua Mak, Bang Kapi District, Bangkok 10240, Thailand",Bangkok,Bang Kapi
298,Baan Sukhumvit,Khlong Toei Bangkok,,1998.0,1.0,14.0,150.0,,0,1,0,0,1,0,1,1,0,1,0,1,1,0,1,1,0,0,1,0,13.718851671066451,100.5754773928716,"129 Napha Sap 5 Alley, Khlong Tan, Khlong Toei, Bangkok 10110, Thailand",Bangkok,Khlong Toei
299,"Baan Sukhumvit ,Sukhumvit 34",Watthana Bangkok,,,,,0.0,,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,13.71844817106645,100.5734720928716,"119 Napha Sap Alley, Lane 5, Khlong Tan, Khlong Toei, Bangkok 10110, Thailand",Bangkok,Watthana
300,Baan Sukhumvit 77,Suan Luang Bangkok,,1997.0,6.0,9.0,1296.0,,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,13.719935132432392,100.6163194259578,"82 , Phatthanakan Road , Suan Luang , 10250 Suan Luang , Bangkok, 10250泰國",Bangkok,Suan Luang
301,Baan Thanarak,Muang Nonthaburi Nonthaburi,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.864909732432393,100.5134840259578,"Rattanathibech 6 Alley, Bang Krasaw, Mueang Nonthaburi District, Nonthaburi 11000泰國",Nonthaburi,Mueang Nonthaburi
302,Baan Thanon Sarasin,Pathum Wan Bangkok,,2006.0,1.0,7.0,22.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.745953932432393,100.5691153259578,"194, ซอยสวัสดี ถนนสุขุมวิท 31, แขวงคลองตันเหนือ เขตวัฒนา กรุงเทพมหานคร, 10110 10110, Thailand",Bangkok,Pathum Wan
303,Baan Thepharak,Muang Samut Prakarn Samut Prakarn,,,,12.0,,,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,13.59953647106645,100.6790646928716,"136 350 Bang Phli Yai, Bang Phli District, Samut Prakan 10540, Thailand",Samut Prakan,Mueang Samut Prakan
304,Baan Thew Lom Cha Am,Cha-Am Petchburi,2.4 m.,2015.0,4.0,8.0,808.0,,0,1,0,0,1,1,1,0,0,1,0,1,1,0,0,1,0,0,1,0,12.771817932432391,99.9728927259578,"339/270 โครงการทิวลม ถนน Chao Lai, Cha-am District, Phetchaburi 76120, Thailand",Phetchaburi,Cha-am
305,Baan Thew Talay Aquamarine,Cha-Am Petchburi,,2014.0,5.0,4.0,270.0,,0,1,0,0,1,1,1,1,1,1,0,1,1,0,0,1,0,1,1,0,12.759279132432392,99.9694820259578,"779 Phetkasem Road, Cha Am, Cha-am District, Phetchaburi 76120, Thailand",Phetchaburi,Cha-am
306,Baan Thew Talay Blue Sapphire (Phase II),Cha-Am Petchburi,- m.,2015.0,3.0,4.0,421.0,35.0,0,1,0,0,1,0,1,0,1,1,0,1,1,0,1,1,0,1,1,0,12.757048032432392,99.9706193259578,"756 ชะอำใต้ 4 Cha-am, Cha-am District, Phetchaburi 76120, Thailand",Phetchaburi,Cha-am
307,Baan Thippayadej,Khlong Toei Bangkok,,2014.0,2.0,7.0,21.0,,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,13.728871732432392,100.5668096259578,"35/1 Soi Methi Niwet, Khlong Tan, Khlong Toei, Bangkok 10110, Thailand",Bangkok,Khlong Toei
308,Baan Tiew Khao Khao Yai,Pak Chong Nakhon Ratchasima,,2016.0,7.0,,300.0,45.0,0,1,0,0,1,0,1,0,0,0,0,1,1,1,0,1,0,0,1,0,14.634680932432392,101.4111828259578,"JCM6+VFF, Nong Nam Daeng, Pak Chong District, Nakhon Ratchasima 30130泰國",Nakhon Ratchasima,Pak Chong
309,Baan Vipavee,Chatuchak Bangkok,,1999.0,1.0,8.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.802781732432392,100.5610096259578,"4 Song Sa At Alley, Chom Phon, Chatuchak, Bangkok 10900泰國",Bangkok,Chatuchak
310,Baan Yen Akard,Yan Nawa Bangkok,,2005.0,1.0,20.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.711442732432392,100.5435645259578,"PG6V+HCG, Chong Nonsi, Yan Nawa, Bangkok 10120, Thailand",Bangkok,Yan Nawa
311,Babylon Sky Garden,Muang Phuket Phuket,,2018.0,1.0,7.0,41.0,,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,7.779648432432393,98.3307332259578,"39/14 Soi Lamkayai, Rawai, Mueang Phuket District, Phuket 83130, Thailand",Phuket,Mueang Phuket
312,Ban Auea Arthorn Muang Mai Bang Phli,Bang Sao Thong Samut Prakarn,- m.,,,5.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13.557098032432393,100.7663393259578,"Bang Sao Thong, Bang Sao Thong District, Samut Prakan 10540, Thailand",Samut Prakan,Bang Sao Thong
313,Ban Auea Arthorn Na Chom Thian,Sattahip Chonburi,- m.,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.02816917106645,100.6635979928716,"Khlong Sam, Khlong Luang District, Pathum Thani 12120, Thailand",Chonburi,Sattahip
314,Ban Chang Cliff Beach,Ban Chang Rayong,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.671511732432393,101.0546801259578,"M3C3+JV3, Phla, Ban Chang District, Rayong 21130, Thailand",Rayong,Ban Chang
315,Ban Uae R-Thorn Phuket (Sirea) Authority,Thalang Phuket,- m.,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.154121032432393,98.2978603259578,"Mai Khao, Thalang District, Phuket 83110, Thailand",Phuket,Thalang
316,Bang Aor Riverside Tower,Bang Phlat Bangkok,,,3.0,,,,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,13.804033532432392,100.5137366259578,"Riverside Tower B Juristic Office, 730 Charan Sanit Wong 94/1 Alley, Bang Ao, Bang Phlat, Bangkok 10700, Thailand",Bangkok,Bang Phlat
317,Bang Khen Housing (Klong Thanon ),Sai Mai Bangkok,- m.,,,5.0,,,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,13.84695587106645,100.5607074928716,"Lat Yao, Chatuchak, Bangkok 10900, Thailand",Bangkok,Sai Mai
318,Bang Saen Condotel,Muang Chon Buri Chonburi,,,1.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.301119032432393,100.9007657259578,"146 15 Bangsaen Sai 1, Saen Suk, Chon Buri District, Chon Buri 20130, Thailand",Chonburi,Mueang Chonburi
319,Bang Saray Beach Resort,Sattahip Chonburi,,2013.0,2.0,8.0,150.0,,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,12.765193932432393,100.8967011259578,"108 Moo 2, Bang Saray, Sattahip, Chon Buri 20250, Thailand",Chonburi,Sattahip
320,Bang Saray Condominium,Sattahip Chonburi,,,,,0.0,,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,12.765000371066453,100.8968769928716,"Bang Sare, Sattahip District, Chon Buri 20250, Thailand",Chonburi,Sattahip
321,Bangkapi Condotown,Bang Kapi Bangkok,,1992.0,5.0,11.0,1553.0,,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,13.772632632432392,100.6440762259578,"281 ซอย 121 ถนนลาดพร้าว Khlong Chan, Khet Bang Kapi, Bangkok 10240, Thailand",Bangkok,Bang Kapi
322,Bangkapi Grand Condo,Bang Kapi Bangkok,,1996.0,2.0,8.0,428.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.75911057106645,100.6506643928716,"54 Ramkhamhaeng 60/2 Alley, Hua Mak, Bang Kapi District, Bangkok 10240, Thailand",Bangkok,Bang Kapi
323,Bangkapi Mansion,Khlong Toei Bangkok,,1998.0,1.0,21.0,52.0,,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,13.734656132432391,100.5584873259578,"89 Sukhumvit 12 Alley, Khlong Toei, Bangkok 10110, Thailand",Bangkok,Khlong Toei
324,Bangkhae Condotown,Phasi Charoen Bangkok,- m.,1997.0,1.0,21.0,726.0,,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,13.713124871066452,100.4221116928716,"Petchkasem Rd, Bang Khae Nuea, Bang Khae, Bangkok 10160, Thailand",Bangkok,Phasi Charoen
325,Bangkok Feliz @ Bangkae Station,Bang Khae Bangkok,,2017.0,1.0,7.0,79.0,,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,13.710975732432392,100.4198476259578,"PC69+9WX, Phet Kasem 39/2 Alley, Bang Khae, Bangkok 10160, Thailand",Bangkok,Bang Khae
326,Bangkok Feliz @ Krungthonburi 5 - 2,Thon Buri Bangkok,,2014.0,1.0,8.0,79.0,,0,1,0,0,1,0,1,0,0,1,0,1,1,0,1,1,0,0,1,0,13.722437932432392,100.5044078259578,"249 Charoen Nakhon Rd, Khlong Ton Sai, Khlong San, Bangkok 10600, Thailand",Bangkok,Thon Buri
327,Bangkok Feliz Major Ratchayothin,Chatuchak Bangkok,,2009.0,1.0,8.0,79.0,,0,1,0,0,1,1,1,1,0,1,0,1,1,0,0,1,0,0,1,1,13.829287232432392,100.5701533259578,"1452 ซอย พหลโยธิน 30 Chan Kasem, Chatuchak, Bangkok 10900, Thailand",Bangkok,Chatuchak
328,Bangkok Feliz Sathorn - Taksin,Khlong San Bangkok,,,1.0,8.0,200.0,,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,13.721859632432391,100.5048331259578,"PGC3+PWW, Soi Krung Thonburi 5, Khlong Ton Sai, Khlong San, Bangkok 10600, Thailand",Bangkok,Khlong San
329,Bangkok Feliz Sukhumvit 69,Watthana Bangkok,,2014.0,1.0,8.0,71.0,,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,1,13.715548132432392,100.5919495259578,"39 Sukhumvit 69 Alley, Phra Khanong Nuea, Watthana, Bangkok 10110, Thailand",Bangkok,Watthana
330,Bangkok Feliz Sukhumvit 69 - 2,Phra Khanong Bangkok,,2014.0,1.0,8.0,61.0,,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,1,13.715548132432392,100.5919495259578,"39 Sukhumvit 69 Alley, Phra Khanong Nuea, Watthana, Bangkok 10110, Thailand",Bangkok,Phra Khanong
331,Bangkok Feliz Vibhavadi 30,Chatuchak Bangkok,,2013.0,1.0,8.0,154.0,35.0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,13.823174732432392,100.5629145259578,"15 Phahon Yothin 21 Alley, Chatuchak, Bangkok 10900, Thailand",Bangkok,Chatuchak
332,Bangkok Garden,Yan Nawa Bangkok,,1998.0,8.0,10.0,841.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.701612232432392,100.5359639259578,"289 Naradhiwas Rajanakarindra 24 Alley, Chong Nonsi, Yan Nawa, Bangkok 10120, Thailand",Bangkok,Yan Nawa
333,Bangkok Horizon Lite @ Phekasem 48 Station,Phasi Charoen Bangkok,2.6 m.,2019.0,3.0,8.0,741.0,38.0,0,1,0,0,1,1,1,0,0,1,0,1,1,0,1,1,0,0,1,1,13.71751397106645,100.4458698928716,"46/2 99 46/2 Bang Wa, Phasi Charoen, Bangkok 10160, Thailand",Bangkok,Phasi Charoen
334,Bangkok Horizon P 48,Phasi Charoen Bangkok,2.6 m.,2012.0,1.0,19.0,275.0,,0,1,0,0,1,0,1,0,0,1,0,1,1,0,1,1,0,0,1,0,13.715716071066453,100.4456279928716,"254 Petchkasem Rd, Bang Wa, Phasi Charoen, Bangkok 10160, Thailand",Bangkok,Phasi Charoen
335,Bangkok Horizon Phetkasem,Phasi Charoen Bangkok,- m.,2011.0,1.0,27.0,418.0,,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,13.71393507106645,100.4410065928716,"Thanon Phetkasem Rd Bang Wa, บางแค Bangkok 10160, Thailand",Bangkok,Phasi Charoen
336,Bangkok Horizon Ramkhamhaeng,Bang Kapi Bangkok,,2010.0,1.0,39.0,596.0,30.0,0,1,0,0,1,0,1,0,0,1,0,1,1,0,1,1,0,0,1,0,13.762414832432391,100.6487708259578,"788 Ramkhamhaeng Rd, Hua Mak, Bang Kapi District, Bangkok 10240, Thailand",Bangkok,Bang Kapi
337,Bangkok Horizon Ratchada - Thapra,Thon Buri Bangkok,,2014.0,2.0,8.0,710.0,,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,1,13.707709332432392,100.4800810259578,"ถนนรัชดา-ท่าพระ, ท่าพระ, Ratchadaphisek Rd, Dao Khanong, Thon Buri, Bangkok 10600, Thailand",Bangkok,Thon Buri
338,Bangkok Horizon Sathorn - Narathiwas,Sathon Bangkok,- m.,2014.0,1.0,24.0,268.0,,0,1,0,0,1,0,0,1,1,1,0,1,1,0,0,1,0,0,1,1,13.712737232432392,100.5331414259578,"14 Naradhiwas Rajanagarindra Rd, Thung Wat Don, Sathon, Bangkok 10120, Thailand",Bangkok,Sathon
339,Bangkok River Marina,Bang Phlat Bangkok,,1993.0,1.0,33.0,106.0,,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,13.787824932432391,100.5041889259578,"248,264,266,270 Charan Sanit Wong Rd, Bang Phlat, Bangkok 10700, Thailand",Bangkok,Bang Phlat
340,Bangkok river park,Samphanthawong Bangkok,- m.,1994.0,1.0,36.0,97.0,,0,1,1,0,1,0,0,1,0,1,0,1,1,0,1,1,0,0,1,0,13.739354032432392,100.5024612259578,"432 Trok Saphan Yao, Chakkrawat, Samphanthawong, Bangkok 10100, Thailand",Bangkok,Samphanthawong
341,Bangna Complex,Bang Na Bangkok,,1987.0,1.0,20.0,272.0,,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,13.671156471066451,100.6370407928716,"39 Bang Na-Trat 25 Alley, Bang Na Nuea, Bang Na, Bangkok 10260, Thailand",Bangkok,Bang Na
342,Bangna Place,Bang Na Bangkok,,1996.0,4.0,9.0,,,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,13.672970771066453,100.5954707928716,"333 ซอย คอมเซเว่นบางนาใต้ Bang Na Tai, Bang Na, Bangkok 10260, Thailand",Bangkok,Bang Na
343,Bangna Residence,Bang Na Bangkok,,2003.0,2.0,30.0,410.0,,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,13.674861871066453,100.5990952928716,"324/, 13 Sanphawut Rd, Bang Na Nuea, Bang Na, Bangkok 10260, Thailand",Bangkok,Bang Na
344,Bangrak Condominium,Sathon Bangkok,- m.,1983.0,1.0,11.0,220.0,,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,13.714090066142358,100.51365968451798,"5, 6 Charoen Krung 63 Alley, Yan Nawa, Sathon, Bangkok 10120",Bangkok,Sathon
345,Bangsaen Royal Beach,Muang Chon Buri Chonburi,,,1.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.300317132432392,100.9000337259578,"148, ถ.บางแสนสาย, ต.แสนสุข อ.เมือง จ.ชลบุรี, 20130 20130, Thailand",Chonburi,Mueang Chonburi
346,Bangyeekhan Condominium,Bang Phlat Bangkok,,1996.0,2.0,9.0,,,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,13.776095532432391,100.4853155259578,"88 Charan Sanit Wong Rd, Bang Yi Khan, Bang Phlat, Bangkok 10700, Thailand",Bangkok,Bang Phlat
347,Bann Eua Ar Thon Chiang Mai Night Safari,Hang Dong Chiang Mai,- m.,,,4.0,428.0,,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,18.7423483324324,98.9173234259578,"33, Nong Kwai, Hang Dong District, Chiang Mai 50230, Thailand",Chiang Mai,Hang Dong
348,Banyan Tree Residences Riverside Bangkok,Khlong San Bangkok,3.25 m.,2019.0,1.0,45.0,133.0,,1,1,1,0,1,1,0,1,0,1,0,1,1,1,1,1,0,0,1,1,13.732392932432392,100.5096352259578,"1188 Soi Somdet Chao Phraya 17, Khlong San, Bangkok 10600, Thailand",Bangkok,Khlong San
349,Baxtor Paholyothin 14,Phaya Thai Bangkok,- m.,2009.0,1.0,8.0,58.0,35.0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,13.78661587106645,100.5529853928716,"Thailand, 69 ซอย อินทามระ 4 Samsen Nai, Phaya Thai, Bangkok 10400, Thailand",Bangkok,Phaya Thai
350,Bay House,Bang Lamung Chonburi,- m.,1970.0,1.0,6.0,37.0,,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,12.90911037106645,100.8843360928716,"Soi Thepprasit 6 Nongprue, Bang Lamung District, Chon Buri 20150, Thailand",Chonburi,Bang Lamung
351,Bay View Resort,Bang Lamung Chonburi,,1990.0,3.0,6.0,260.0,,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,1,12.914699371066453,100.8650856928716,"WV78+V2P Unnamed Road Pattaya City, Bang Lamung District, Chon Buri 20150, Thailand",Chonburi,Bang Lamung
352,Be Condo Phaholyothin,Khlong Luang Pathumthani,- m.,2015.0,2.0,8.0,236.0,,0,1,1,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,14.034048332432391,100.6147051259578,"Phahonyothin Road, Khlong Nueng, Khlong Luang District, Pathum Thani 12120, Thailand",Pathum Thani,Khlong Luang
353,Be You Chokchai 4,Wang Thonglang Bangkok,- m.,2011.0,2.0,8.0,374.0,28.0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,13.799630432432393,100.5971787259578,"QHXW+VV3, Chok Chai 4 Soi 8, Saphansong, Lat Phrao, Bangkok 10230, Thailand",Bangkok,Wang Thonglang
354,Beach Villa Viphavadi,Sattahip Chonburi,- m.,2000.0,2.0,15.0,60.0,,0,1,0,0,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,12.841163732432392,100.9056908259578,"RWR4+F78, Na Chom Thian, Sattahip District, Chon Buri 20250, Thailand",Chonburi,Sattahip
355,Beach and Mountain,Bang Lamung Chonburi,,2008.0,1.0,5.0,0.0,,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,12.88179307106645,100.8923535928716,"หมู่ที่ 12 32/104 Chaiyapruek 2, Bang Lamung District, Chon Buri 20150, Thailand",Chonburi,Bang Lamung
356,Beachfront Jomtien Residence,Sattahip Chonburi,- m.,2012.0,2.0,7.0,80.0,,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,12.855365532432392,100.8992319259578,"VV4X+4MX, Na Chom Thian, Sattahip District, Chon Buri 20150, Thailand",Chonburi,Sattahip
357,Beat Bangwa Interchange,Phasi Charoen Bangkok,2.45 m.,2021.0,2.0,8.0,402.0,39.0,0,1,1,0,1,1,1,0,1,1,0,1,1,1,0,1,1,0,1,0,13.716219432432393,100.4556807259578,"PF84+F7M, Thanon Thoet Thai, Bang Wa, Phasi Charoen, Bangkok 10160, Thailand",Bangkok,Phasi Charoen
358,Beatniq Sukhumvit 32,Khlong Toei Bangkok,2.8 m.,2018.0,1.0,34.0,197.0,90.0,0,1,0,0,1,0,1,1,0,1,0,1,1,0,1,1,0,1,1,0,13.726173032432392,100.5756343259578,"Soi Sukhumvit 32, Khlong Tan, Khlong Toei, Bangkok 10110, Thailand",Bangkok,Khlong Toei
359,Bel Air Panwa Resort,Muang Phuket Phuket,,,1.0,5.0,87.0,,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,7.820922232432393,98.4004195259578,"89 ถ. ศักดิเดช Wichit, Muang |, Phuket 83000, Thailand",Phuket,Mueang Phuket
360,Belgravia Residences,Khlong Toei Bangkok,,2008.0,2.0,7.0,48.0,33.0,0,1,0,0,1,0,1,1,0,1,0,1,1,0,0,1,0,0,1,0,13.726314032432391,100.5738180259578,"30/1 Sukhumvit Road, Khlong Tan, Khlong Toei, Bangkok 10110, Thailand",Bangkok,Khlong Toei
361,Bella costa Hua - hin,Pran Buri Prachaubkirikhan,,2015.0,6.0,7.0,323.0,50.0,0,1,0,0,1,1,1,1,0,1,0,1,1,0,0,1,0,0,1,0,12.420020932432392,99.9803150259578,"Pak Nam Pran, Pran Buri District, Prachuap Khiri Khan 77220, Thailand",Prachuap Khiri Khan,Pran Buri
362,Belle Grand Rama 9 (Belle Avenue),Huai Khwang Bangkok,,2015.0,8.0,27.0,1991.0,30.0,0,1,0,0,1,0,1,1,0,1,0,1,1,0,0,1,0,0,1,0,13.760068532432392,100.5691941259578,"131 Soi Rama 9 Soi 3, Khwaeng Huai Khwang, Khet Huai Khwang, Bangkok 10310, Thailand",Bangkok,Huai Khwang
363,Belle Park Residence,Yan Nawa Bangkok,,2009.0,5.0,22.0,960.0,25.0,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,13.699657732432392,100.5371794259578,"375 Sathu Pradit 19 Alley, Chong Nonsi, Yan Nawa, Bangkok 10120, Thailand",Bangkok,Yan Nawa
364,Benjasri Vibhavadi,Chatuchak Bangkok,,1993.0,1.0,20.0,273.0,,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,13.846380832432391,100.5630426259578,"225 อาคาร เบญจศรี วิภาวดี Ngamwongwan Rd, Lat Yao, Chatuchak, Bangkok 10900泰國",Bangkok,Chatuchak
365,Best Point Phuket,Muang Phuket Phuket,2.6 m.,2016.0,,4.0,292.0,,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,7.827725732432392,98.4017988259578,"105 Wichit, Mueang Phuket District, Phuket 83000泰國",Phuket,Mueang Phuket
