project_id,project_name,address,ceiling_height,completed_on,no_building,no_floor,total_units,utility_fee,bicycle_parking,cctv,convenience_store,fingerprint_access_control,fitness,jacuzzi,keycard_access_control,kids_playground,library,lift,massage_room,park_bbq_areas,parking,restaurant,sauna,security,shuttle_service,steam_room,swimming_pool,wifi
156,Aspire Sathorn - Ratchapruek,Phasi Charoen Bangkok,2.55 m.,2018.0,1.0,33.0,1049.0,,0,1,1,0,1,0,1,0,0,1,0,1,1,0,1,1,0,0,1,0
157,Aspire Sathorn - Taksin (Brick Zone),Thon Buri Bangkok,2.55 m.,2015.0,2.0,8.0,364.0,55.0,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0
158,Aspire Sathorn - Taksin (Copper Zone),Chom Thong Bangkok,2.55 m.,2016.0,1.0,21.0,613.0,45.0,0,1,1,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0
159,Aspire Sathorn - Taksin (Timber Zone),Thon Buri Bangkok,,2015.0,1.0,25.0,546.0,40.0,0,1,1,0,1,0,1,0,0,1,0,1,1,0,0,1,1,0,1,0
160,Aspire Sathorn - Thapra,Thon Buri Bangkok,2.55 m.,2016.0,1.0,30.0,1219.0,38.0,0,1,1,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0
161,Aspire Srinakarin,Prawet Bangkok,- m.,2012.0,2.0,7.0,330.0,35.0,1,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0
162,Aspire Sukhumvit - Onnut,Suan Luang Bangkok,2.6 m.,2019.0,3.0,8.0,553.0,57.0,1,1,0,0,1,0,1,1,0,1,0,1,1,0,0,1,0,0,1,1
163,Aspire Sukhumvit - Rama 4,Khlong Toei Bangkok,,2025.0,1.0,38.0,1325.0,45.0,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
164,Aspire Sukhumvit 48,Khlong Toei Bangkok,- m.,2014.0,2.0,25.0,837.0,35.0,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0
165,Aspire Udon Thani,Muang Udon Thani Udon Thani,- m.,2015.0,2.0,8.0,413.0,,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
166,Aspire Wutthakat,Thon Buri Bangkok,2.5 m.,2016.0,1.0,8.0,166.0,,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0
167,Astra Sky River,Muang Chiang Mai Chiang Mai,,2022.0,1.0,17.0,520.0,,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0
168,Astro Chaeng Wattana,Pak Kret Nonthaburi,,2013.0,1.0,37.0,484.0,,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0
169,At First Sight,Muang Saraburi Saraburi,- m.,2017.0,1.0,16.0,288.0,,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
170,At The Tree Condominium,Muang Phuket Phuket,,2015.0,1.0,5.0,,,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0
171,Athenee Residence,Pathum Wan Bangkok,,2008.0,1.0,41.0,219.0,40.0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
172,Atlantis Condo Resort Pattaya,Bang Lamung Chonburi,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
173,Atmoz Bangna,Bang Na Bangkok,,2022.0,5.0,8.0,1101.0,,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
174,Atmoz Chaengwattana,Pak Kret Nonthaburi,2.4 m.,2020.0,3.0,8.0,625.0,49.0,0,1,1,0,1,1,1,1,1,1,0,1,1,0,0,1,0,0,1,0
175,Atmoz Flow Minburi,Min Buri Bangkok,,2022.0,,,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
176,Atmoz Ladprao 15,Chatuchak Bangkok,2.4 m.,2020.0,3.0,8.0,570.0,45.0,1,1,1,0,1,0,1,1,1,1,0,1,1,0,0,1,1,0,1,0
177,Atmoz Ladprao 71,Lat Phrao Bangkok,2.40 m.,2019.0,4.0,8.0,740.0,,0,1,0,0,1,0,1,1,0,1,0,1,1,0,0,1,0,0,1,0
178,Atmoz Ratchada - Huaikwang,Wang Thonglang Bangkok,2.4 m.,2020.0,3.0,8.0,595.0,49.0,0,1,1,0,1,1,1,1,1,1,0,1,1,0,0,1,1,0,1,0
179,Atrium Phahol - Suthisarn,Phaya Thai Bangkok,- m.,2009.0,1.0,8.0,156.0,35.0,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0
180,Atta\xa0Lakeside Resort Suite,Pak Chong Nakhon Ratchasima,2.8 m.,,9.0,5.0,243.0,,0,1,1,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0
181,Attitude BU,Khlong Luang Pathumthani,2.40 m.,2020.0,3.0,8.0,544.0,45.0,1,1,1,0,1,0,1,1,1,1,0,1,1,0,0,1,0,0,1,1
182,Aue Pracha Condotown,Lat Phrao Bangkok,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0
183,August Charoenkrung 80,Bang Kho Laem Bangkok,,2014.0,2.0,8.0,406.0,45.0,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0
184,Aurora Pratumnak,Bang Lamung Chonburi,,2017.0,1.0,8.0,127.0,,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0
185,Autumn Hua Hin,Hua Hin Prachaubkirikhan,2.6 m.,2014.0,2.0,7.0,192.0,50.0,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,1,0,1,0
186,Avatara jomtien,Bang Lamung Chonburi,- m.,2009.0,1.0,7.0,30.0,35.0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0
187,Avenue 61,Watthana Bangkok,,2005.0,2.0,7.0,79.0,35.0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0
188,Avenue Residence,Bang Lamung Chonburi,,2010.0,1.0,8.0,228.0,,0,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,0,1,1
189,B - Loft Lite Sukhumvit 115,Muang Samut Prakarn Samut Prakarn,2.45 m.,2019.0,1.0,8.0,78.0,50.0,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0
190,B - Loft Sukhumvit 107,Muang Samut Prakarn Samut Prakarn,2.40 m.,2018.0,1.0,8.0,59.0,50.0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
191,B - Loft Sukhumvit 109,Muang Samut Prakarn Samut Prakarn,- m.,2021.0,1.0,8.0,175.0,38.0,0,1,0,0,1,0,1,0,1,1,0,1,1,0,0,1,1,0,1,0
192,B - Loft Sukhumvit 115,Muang Samut Prakarn Samut Prakarn,2.4 m.,2015.0,1.0,8.0,202.0,38.0,0,1,0,0,1,0,1,0,1,1,0,1,1,0,0,1,1,0,1,0
193,B Campus,Muang Nonthaburi Nonthaburi,2.4 m.,2015.0,1.0,8.0,206.0,,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0
194,B Condo,Bang Plee Samut Prakarn,- m.,2012.0,2.0,8.0,404.0,,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0
195,B Loft lite sukhumvit 107,Muang Samut Prakarn Samut Prakarn,,2019.0,1.0,8.0,79.0,,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
196,B Republic,Phra Khanong Bangkok,,2014.0,2.0,8.0,353.0,38.0,0,1,0,0,1,0,1,0,1,1,0,1,1,0,0,1,0,0,1,0
197,B-Live Tiwanon,Pak Kret Nonthaburi,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
198,B5 Kirin Rajapruk,Bang Kruai Nonthaburi,2.4 m.,2017.0,5.0,8.0,385.0,,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0
199,BANGKAE CITY,Bang Khae Bangkok,,2003.0,3.0,8.0,900.0,,0,1,1,0,1,0,1,1,0,1,0,0,1,1,0,1,0,0,0,0
200,BEACHFRONT BLISS,Thalang Phuket,,2023.0,1.0,3.0,96.0,,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
201,BLU Diamond Cha Am - Hua Hin,Cha-Am Petchburi,2.6 m.,2016.0,2.0,21.0,491.0,40.0,0,1,0,0,1,1,0,0,0,1,0,1,1,0,1,1,0,1,1,0
202,BRIXTON Pet & Play Sukhumvit 107,Muang Samut Prakarn Samut Prakarn,- m.,2021.0,3.0,7.0,237.0,,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0
203,BROMPTON Pet Friendly Sukhumvit 107,Muang Samut Prakarn Samut Prakarn,2.65 m.,,1.0,7.0,78.0,,0,1,1,0,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,0
204,BTS Residence,Chatuchak Bangkok,,2014.0,1.0,25.0,302.0,,1,1,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,1,1,1
205,Baan Ananda,Watthana Bangkok,,2007.0,1.0,7.0,28.0,,0,1,0,0,1,0,1,0,0,1,0,1,1,0,1,1,0,0,1,0
206,Baan Aua Arthorn Hua Hin 3,Hua Hin Prachaubkirikhan,- m.,2013.0,,5.0,1008.0,,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
207,Baan Aua Arthorn Thatumnak,Nakhon Chai Sri Nakhon Pathom,- m.,,,5.0,,,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
208,Baan Aue Arthorn Pracha Niwet,Muang Nonthaburi Nonthaburi,- m.,,,5.0,1560.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
209,Baan Bang Saray,Sattahip Chonburi,,2015.0,2.0,8.0,372.0,,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,1,0,0,1,1
210,Baan Bodin,Wang Thonglang Bangkok,,2005.0,5.0,5.0,300.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211,Baan Chaan Talay,Cha-Am Petchburi,,2009.0,,4.0,175.0,,0,1,0,0,1,0,1,1,0,1,0,1,1,0,0,1,0,0,1,0
212,Baan Chan,Watthana Bangkok,,1988.0,3.0,8.0,96.0,,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0
213,Baan Chao Praya,Khlong San Bangkok,,1994.0,1.0,31.0,478.0,,0,1,0,0,1,0,0,1,1,1,0,1,1,0,1,1,0,0,1,0
214,Baan Chaytalay Rayong,Muang Rayong Rayong,,,1.0,,,,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
215,Baan Chom Dao Condominium,Suan Luang Bangkok,,1998.0,2.0,8.0,301.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
216,Baan Eua Ar Thorn Chiang Mai (Nong Hoi),Muang Chiang Mai Chiang Mai,- m.,,,5.0,1040.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
217,Baan Eua Ar Thorn Chiang Mai (Nong Hoi2),Muang Chiang Mai Chiang Mai,- m.,,,,,,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
218,Baan Eua Ar Thorn Kha Jon Wit,Muang Samut Prakarn Samut Prakarn,- m.,2012.0,,5.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219,Baan Eua Ar Thorn Nonthaburi (Bang Yai City),Bang Yai Nonthaburi,- m.,2012.0,,5.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220,Baan Eua Ar Thorn Nonthaburi (Wad Ku 2),Pak Kret Nonthaburi,- m.,2010.0,,5.0,480.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
221,Baan Eua Ar Thorn Raminthra (Khu Bon),Bang Khen Bangkok,- m.,2013.0,,5.0,,,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0
222,Baan Eua Ar Thorn Rom Klao,Lat Krabang Bangkok,- m.,2007.0,,5.0,,,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
223,Baan Eua Ar Thorn Samut Prakan (Bang Bo),Bang Bo Samut Prakarn,- m.,,,5.0,,,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
224,Baan Eua Ar Thorn Suvarnabhumi 2 (Bangna),Bang Plee Samut Prakarn,- m.,,,5.0,,,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
225,Baan Hunsa Condominium,Cha-Am Petchburi,,,1.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
226,Baan I-Talay,Muang Chon Buri Chonburi,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
227,Baan Imm Aim Hua Hin,Hua Hin Prachaubkirikhan,,,1.0,8.0,172.0,,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0
228,Baan Karnkanok 3,Muang Chiang Mai Chiang Mai,,2013.0,1.0,5.0,67.0,,0,1,1,0,1,0,1,0,0,1,0,1,1,0,1,1,0,0,1,0
229,Baan Kasemsan 1,Pathum Wan Bangkok,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230,Baan Kiang Fah,Hua Hin Prachaubkirikhan,,2015.0,1.0,26.0,616.0,,0,1,0,0,1,0,1,0,1,1,0,1,1,0,1,1,0,0,1,0
231,Baan Klang Krung Siam - Pathumwan,Ratchathewi Bangkok,,2007.0,2.0,26.0,580.0,,0,1,0,0,1,0,0,0,0,1,1,0,1,0,1,1,0,1,1,0
232,Baan Kluai Nam Thai,Khlong Toei Bangkok,,,1.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
233,Baan Koo Kiang Hua Hin,Hua Hin Prachaubkirikhan,,2014.0,2.0,8.0,256.0,,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0
234,Baan Kun Koey Hua Hin,Hua Hin Prachaubkirikhan,,2013.0,2.0,8.0,302.0,,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0
235,Baan Lux - Sathon,Yan Nawa Bangkok,- m.,2012.0,1.0,5.0,18.0,,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0
236,Baan Mai Khao Phuket,Thalang Phuket,,2015.0,9.0,3.0,206.0,,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,1,1
237,Baan Mitra,Watthana Bangkok,,1991.0,1.0,12.0,20.0,,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,1
238,Baan Na Varang,Pathum Wan Bangkok,,1998.0,1.0,24.0,95.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
239,Baan Navatara,Bueng Kum Bangkok,,2010.0,6.0,8.0,1019.0,,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,1
240,Baan Nonsee,Sathon Bangkok,,1999.0,1.0,20.0,64.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241,Baan Nub Kluen,Hua Hin Prachaubkirikhan,,,8.0,7.0,180.0,,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0
242,Baan Nunthasiri,Sathon Bangkok,,2006.0,2.0,7.0,79.0,35.0,0,1,0,0,1,0,1,0,0,1,0,1,1,0,1,1,0,0,1,0
243,Baan On Nut Sukhumvit 77,Suan Luang Bangkok,,1996.0,2.0,18.0,,,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
244,Baan Paholyothin Place,Phaya Thai Bangkok,,2002.0,1.0,23.0,263.0,,0,1,1,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0
245,Baan Pathumwan,Ratchathewi Bangkok,,1996.0,1.0,31.0,194.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
246,Baan Peang Ploen,Hua Hin Prachaubkirikhan,- m.,2014.0,2.0,8.0,352.0,45.0,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0
247,Baan Phayapirom Condominium,Chatuchak Bangkok,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
248,Baan Piya Sathorn,Sathon Bangkok,,1998.0,1.0,33.0,146.0,,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0
249,Baan Piyabutr,Khlong Toei Bangkok,,,1.0,6.0,,,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
250,Baan Plai Haad Pattaya,Bang Lamung Chonburi,2.8 m.,2015.0,1.0,31.0,353.0,35.0,0,1,0,0,1,1,1,1,0,1,0,1,1,0,1,1,0,0,1,0
251,Baan Ploenchit,Pathum Wan Bangkok,,1994.0,1.0,16.0,129.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
252,Baan Prachaniwet,Chatuchak Bangkok,,1999.0,4.0,9.0,800.0,,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0
253,Baan Prida,Khlong Toei Bangkok,,1983.0,1.0,14.0,19.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
254,Baan Prompong,Watthana Bangkok,,1992.0,1.0,22.0,98.0,,0,1,1,0,1,0,0,1,0,1,0,1,1,1,0,1,0,0,1,1
255,Baan Prueksasiri Suanplu,Sathon Bangkok,,2001.0,1.0,8.0,58.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
256,Baan Rajprasong,Pathum Wan Bangkok,- m.,2007.0,1.0,34.0,220.0,45.0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1
257,Baan Ratchada,Wang Thonglang Bangkok,,1994.0,1.0,8.0,176.0,,1,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0
258,Baan Ratchadamri,Pathum Wan Bangkok,,2005.0,1.0,26.0,52.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
259,Baan Ratchathawi Ville,Ratchathewi Bangkok,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
260,Baan Rimpha,Bang Lamung Chonburi,,1990.0,1.0,10.0,30.0,,0,1,1,0,1,0,1,0,0,1,0,1,1,0,1,1,0,0,1,0
261,Baan Ruanrom Bangna,Bang Na Bangkok,,2013.0,1.0,8.0,70.0,,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
262,Baan Ruenrom,Cha-Am Petchburi,,,1.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
263,Baan Samsen,Dusit Bangkok,- m.,2010.0,1.0,8.0,78.0,,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
264,Baan San Kraam,Cha-Am Petchburi,- m.,2013.0,13.0,4.0,266.0,,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,1
265,Baan San Ngam HuaHin,Cha-Am Petchburi,2.6 m.,2014.0,11.0,7.0,293.0,,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,1
266,Baan San Suk,Hua Hin Prachaubkirikhan,,,8.0,4.0,283.0,,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0
267,Baan Sandao Hua Hin,Hua Hin Prachaubkirikhan,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
268,Baan Sansiri,Pathum Wan Bangkok,,1993.0,1.0,24.0,32.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
269,Baan Saraan Sukhumvit 31,Watthana Bangkok,,2007.0,1.0,8.0,42.0,,0,1,0,0,1,0,1,0,0,1,0,1,1,0,1,1,0,0,1,0
270,Baan Sathorn,Sathon Bangkok,,1994.0,1.0,20.0,50.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
271,Baan Sathorn Chaopraya,Khlong San Bangkok,,2005.0,1.0,37.0,400.0,30.0,0,1,1,0,1,0,1,1,0,1,0,1,1,1,1,1,0,0,1,0
272,Baan Sindhorn,Pathum Wan Bangkok,3 m.,,1.0,8.0,32.0,,0,1,0,0,1,0,1,0,0,1,0,1,1,0,1,1,1,1,1,0
273,Baan Siri 24,Khlong Toei Bangkok,,2007.0,1.0,34.0,150.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
274,Baan Siri 31,Watthana Bangkok,,2007.0,1.0,24.0,180.0,40.0,0,1,0,0,1,0,0,0,1,1,0,1,1,0,1,1,0,1,1,1
275,Baan Siri Ruedee,Pathum Wan Bangkok,,2005.0,1.0,8.0,68.0,,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
276,Baan Siri Sathon Suanplu,Sathon Bangkok,,,1.0,8.0,75.0,,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
277,Baan Siri Sathorn,Sathon Bangkok,,2003.0,2.0,8.0,169.0,,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
278,Baan Siri Silom,Bang Rak Bangkok,,2006.0,1.0,25.0,137.0,45.0,1,1,0,0,1,0,0,1,0,1,0,1,1,0,1,1,0,0,1,0
279,Baan Siri Sukhumvit 10,Khlong Toei Bangkok,,2005.0,2.0,8.0,118.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
280,Baan Siri Sukhumvit 13,Watthana Bangkok,,2004.0,1.0,8.0,73.0,,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0
281,Baan Siriyenakat,Sathon Bangkok,,2005.0,1.0,8.0,79.0,35.0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0
282,Baan Somprasong,Sattahip Chonburi,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
283,Baan Somthavil,Pathum Wan Bangkok,,1997.0,1.0,21.0,113.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
284,Baan Suan Bangkhen,Bang Khen Bangkok,,1995.0,1.0,26.0,1575.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
285,Baan Suan Chaengwattana,Don Mueang Bangkok,,2002.0,4.0,9.0,257.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
286,Baan Suan Greenery Hill,Muang Chiang Mai Chiang Mai,2.8 m.,2009.0,2.0,5.0,78.0,,0,1,0,0,1,0,1,0,0,1,0,1,1,0,1,1,0,0,1,1
287,Baan Suan La Salle,Bang Na Bangkok,,2010.0,3.0,7.0,,,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
288,Baan Suan Lalana,Bang Lamung Chonburi,,1991.0,9.0,5.0,459.0,,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0
289,Baan Suan Lalana - Suan Luang,Prawet Bangkok,,1993.0,24.0,6.0,576.0,,0,1,0,0,1,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0
290,Baan Suan Palm,Pak Kret Nonthaburi,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
291,Baan Suan Sukhumvit,Suan Luang Bangkok,,1994.0,1.0,7.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
292,Baan Suan Thon,Thung Khru Bangkok,,,68.0,6.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
293,Baan Suan Thon Ratchada,Chatuchak Bangkok,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
294,Baan Suanpetch,Watthana Bangkok,,1993.0,1.0,33.0,130.0,,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,1
295,Baan Suanthon Srinakarin,Bang Plee Samut Prakarn,- m.,1995.0,24.0,6.0,,,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0
296,Baan Sukhothai,Dusit Bangkok,0 m.,2001.0,1.0,4.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
297,Baan Sukhothai Ramkhamhaeng,Bang Kapi Bangkok,,1994.0,18.0,10.0,,,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
298,Baan Sukhumvit,Khlong Toei Bangkok,,1998.0,1.0,14.0,150.0,,0,1,0,0,1,0,1,1,0,1,0,1,1,0,1,1,0,0,1,0
299,"Baan Sukhumvit ,Sukhumvit 34",Watthana Bangkok,,,,,0.0,,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
300,Baan Sukhumvit 77,Suan Luang Bangkok,,1997.0,6.0,9.0,1296.0,,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
301,Baan Thanarak,Muang Nonthaburi Nonthaburi,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302,Baan Thanon Sarasin,Pathum Wan Bangkok,,2006.0,1.0,7.0,22.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
303,Baan Thepharak,Muang Samut Prakarn Samut Prakarn,,,,12.0,,,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
304,Baan Thew Lom Cha Am,Cha-Am Petchburi,2.4 m.,2015.0,4.0,8.0,808.0,,0,1,0,0,1,1,1,0,0,1,0,1,1,0,0,1,0,0,1,0
305,Baan Thew Talay Aquamarine,Cha-Am Petchburi,,2014.0,5.0,4.0,270.0,,0,1,0,0,1,1,1,1,1,1,0,1,1,0,0,1,0,1,1,0
306,Baan Thew Talay Blue Sapphire (Phase II),Cha-Am Petchburi,- m.,2015.0,3.0,4.0,421.0,35.0,0,1,0,0,1,0,1,0,1,1,0,1,1,0,1,1,0,1,1,0
307,Baan Thippayadej,Khlong Toei Bangkok,,2014.0,2.0,7.0,21.0,,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
308,Baan Tiew Khao Khao Yai,Pak Chong Nakhon Ratchasima,,2016.0,7.0,,300.0,45.0,0,1,0,0,1,0,1,0,0,0,0,1,1,1,0,1,0,0,1,0
309,Baan Vipavee,Chatuchak Bangkok,,1999.0,1.0,8.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310,Baan Yen Akard,Yan Nawa Bangkok,,2005.0,1.0,20.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
311,Babylon Sky Garden,Muang Phuket Phuket,,2018.0,1.0,7.0,41.0,,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
312,Ban Auea Arthorn Muang Mai Bang Phli,Bang Sao Thong Samut Prakarn,- m.,,,5.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
