unit_type_id,project_id,project_name,unit_type
396,185,Autumn Hua Hin,2 Bedroom (62.50 - 75.50 sq.m.)
397,185,Autumn Hua Hin,Duplex (83.50 - 88.0 sq.m.)
398,185,Autumn Hua Hin,1 Bedroom (39.50 - 50.0 sq.m.)
399,186,Avatara jomtien,No information
400,187,Avenue 61,3 Bedroom (199.50 sq.m.)
401,187,Avenue 61,2 Bedroom (N/A sq.m.)
402,187,Avenue 61,1 Bedroom (54.0 sq.m.)
403,188,Avenue Residence,No information
404,189,B - Loft Lite Sukhumvit 115,2 Bedrooms (39.20 sq.m.)
405,189,B - Loft Lite Sukhumvit 115,1 Bedroom (27.0 sq.m.)
406,190,B - Loft Sukhumvit 107,1 Bedroom (21.0 - 28.0 sq.m.)
407,191,B - Loft Sukhumvit 109,1 Bedroom (28.0 sq.m.)
408,191,B - Loft Sukhumvit 109,2 Bedroom (67.50 sq.m.)
409,192,B - Loft Sukhumvit 115,1 Bedroom (26.04 - 32.17 sq.m.)
410,192,B - Loft Sukhumvit 115,1 Bedroom Plus (48.18 sq.m.)
411,193,B Campus,1 Bedroom (27.0 - 34.50 sq.m.)
412,193,B Campus,Studio (23.13 sq.m.)
413,193,B Campus,2 Bedrooms (40.0 - 47.20 sq.m.)
414,194,B Condo,Studio (30.34 sq.m.)
415,194,B Condo,1 Bedroom (42.22 sq.m.)
416,195,B Loft lite sukhumvit 107,No information
417,196,B Republic,1 Bedroom (23.50 - 35.10 sq.m.)
418,196,B Republic,2 Bedroom (41.30 - 41.90 sq.m.)
419,197,B-Live Tiwanon,No information
420,198,B5 Kirin Rajapruk,Studio (22.0 - 23.0 sq.m.)
421,199,BANGKAE CITY,No information
422,200,BEACHFRONT BLISS,No information
423,201,BLU Diamond Cha Am - Hua Hin,1 Bedroom (30.0 - 34.0 sq.m.)
424,201,BLU Diamond Cha Am - Hua Hin,2 Bedrooms (60.0 - 65.0 sq.m.)
425,202,BRIXTON Pet & Play Sukhumvit 107,1 Bedroom (26.72 - 30.12 sq.m.)
426,203,BROMPTON Pet Friendly Sukhumvit 107,No information
427,204,BTS Residence,Duplex (121.0 - 237.0 sq.m.)
428,204,BTS Residence,Penthouse (121.0 - 237.0 sq.m.)
429,204,BTS Residence,2 Bedrooms (65.0 - 68.0 sq.m.)
430,204,BTS Residence,1 Bedroom (32.0 - 37.0 sq.m.)
431,205,Baan Ananda,No information
432,206,Baan Aua Arthorn Hua Hin 3,No information
433,207,Baan Aua Arthorn Thatumnak,No information
434,208,Baan Aue Arthorn Pracha Niwet,No information
435,209,Baan Bang Saray,No information
436,210,Baan Bodin,No information
437,211,Baan Chaan Talay,3 Bedroom (N/A sq.m.)
438,211,Baan Chaan Talay,4 Bedroom (N/A sq.m.)
439,211,Baan Chaan Talay,1 Bedroom (N/A sq.m.)
440,211,Baan Chaan Talay,Pool Villa (N/A sq.m.)
441,211,Baan Chaan Talay,2 Bedroom (N/A sq.m.)
442,212,Baan Chan,2 Bedroom (N/A sq.m.)
443,212,Baan Chan,1 Bedroom (N/A sq.m.)
444,212,Baan Chan,3 Bedroom (N/A sq.m.)
445,213,Baan Chao Praya,No information
446,214,Baan Chaytalay Rayong,No information
447,215,Baan Chom Dao Condominium,No information
448,216,Baan Eua Ar Thorn Chiang Mai (Nong Hoi),No information
449,217,Baan Eua Ar Thorn Chiang Mai (Nong Hoi2),No information
450,218,Baan Eua Ar Thorn Kha Jon Wit,No information
451,219,Baan Eua Ar Thorn Nonthaburi (Bang Yai City),No information
452,220,Baan Eua Ar Thorn Nonthaburi (Wad Ku 2),No information
453,221,Baan Eua Ar Thorn Raminthra (Khu Bon),No information
454,222,Baan Eua Ar Thorn Rom Klao,No information
455,223,Baan Eua Ar Thorn Samut Prakan (Bang Bo),Studio (33.0 - 33.0 sq.m.)
456,224,Baan Eua Ar Thorn Suvarnabhumi 2 (Bangna),No information
457,225,Baan Hunsa Condominium,No information
458,226,Baan I-Talay,No information
459,227,Baan Imm Aim Hua Hin,2 Bedrooms (61.0 sq.m.)
460,227,Baan Imm Aim Hua Hin,Studio (29.0 sq.m.)
461,227,Baan Imm Aim Hua Hin,1 Bedroom (47.0 sq.m.)
462,228,Baan Karnkanok 3,No information
463,229,Baan Kasemsan 1,No information
464,230,Baan Kiang Fah,3 Bedroom (97.03 sq.m.)
465,230,Baan Kiang Fah,2 Bedroom (55.64 - 62.75 sq.m.)
466,230,Baan Kiang Fah,1 Bedroom (30.54 - 32.53 sq.m.)
467,231,Baan Klang Krung Siam - Pathumwan,3 Bedroom (115.50 - 140.0 sq.m.)
468,231,Baan Klang Krung Siam - Pathumwan,2 Bedroom (67.0 - 98.0 sq.m.)
469,231,Baan Klang Krung Siam - Pathumwan,1 Bedroom (48.0 - 59.50 sq.m.)
470,232,Baan Kluai Nam Thai,No information
471,233,Baan Koo Kiang Hua Hin,Studio (29.0 sq.m.)
472,233,Baan Koo Kiang Hua Hin,2 Bedroom (60.0 sq.m.)
473,234,Baan Kun Koey Hua Hin,2 Bedroom (60.0 sq.m.)
474,234,Baan Kun Koey Hua Hin,Studio (29.0 sq.m.)
475,235,Baan Lux - Sathon,3 Bedrooms (312.0 - 370.0 sq.m.)
476,236,Baan Mai Khao Phuket,2 Bedroom (79.0 - 98.0 sq.m.)
477,236,Baan Mai Khao Phuket,Penthouse  (260.0 - 263.50 sq.m.)
478,236,Baan Mai Khao Phuket,1 Bedroom (59.50 - 72.0 sq.m.)
479,236,Baan Mai Khao Phuket,Duplex (115.0 - 137.50 sq.m.)
480,236,Baan Mai Khao Phuket,3 Bedroom (134.0 - 162.50 sq.m.)
481,237,Baan Mitra,No information
482,238,Baan Na Varang,No information
483,239,Baan Navatara,1 Bedroom (28.14 - 67.05 sq.m.)
484,240,Baan Nonsee,No information
485,241,Baan Nub Kluen,1 Bedroom (58.0 - 63.0 sq.m.)
486,241,Baan Nub Kluen,2 Bedroom (82.0 - 100.0 sq.m.)
487,241,Baan Nub Kluen,3 Bedroom (143.0 - 280.0 sq.m.)
488,242,Baan Nunthasiri,No information
489,243,Baan On Nut Sukhumvit 77,No information
490,244,Baan Paholyothin Place,No information
491,245,Baan Pathumwan,No information
492,246,Baan Peang Ploen,2 Bedrooms (60.0 sq.m.)
493,246,Baan Peang Ploen,1 Bedroom (47.50 sq.m.)
494,246,Baan Peang Ploen,Studio (30.0 sq.m.)
495,247,Baan Phayapirom Condominium,No information
496,248,Baan Piya Sathorn,No information
497,249,Baan Piyabutr,No information
498,250,Baan Plai Haad Pattaya,1 Bedroom (40.0 - 68.0 sq.m.)
499,250,Baan Plai Haad Pattaya,2 Bedroom (67.50 - 89.50 sq.m.)
500,250,Baan Plai Haad Pattaya,3 Bedroom (117.50 sq.m.)
501,251,Baan Ploenchit,No information
502,252,Baan Prachaniwet,1 Bedroom (51.0 sq.m.)
503,252,Baan Prachaniwet,2 Bedroom (83.0 sq.m.)
504,253,Baan Prida,No information
505,254,Baan Prompong,No information
506,255,Baan Prueksasiri Suanplu,2 Bedroom (N/A sq.m.)
507,255,Baan Prueksasiri Suanplu,1 Bedroom (32.0 sq.m.)
508,255,Baan Prueksasiri Suanplu,3 Bedroom (129.0 sq.m.)
509,256,Baan Rajprasong,No information
510,257,Baan Ratchada,Studio  (N/A sq.m.)
511,257,Baan Ratchada,1 Bedroom  (N/A sq.m.)
512,257,Baan Ratchada,2 Bedrooms (N/A sq.m.)
513,258,Baan Ratchadamri,No information
514,259,Baan Ratchathawi Ville,No information
515,260,Baan Rimpha,No information
516,261,Baan Ruanrom Bangna,No information
517,262,Baan Ruenrom,No information
518,263,Baan Samsen,2 Bedrooms (60.98 - 86.68 sq.m.)
519,263,Baan Samsen,Studio (26.07 - 43.86 sq.m.)
520,263,Baan Samsen,1 Bedroom (56.60 - 71.51 sq.m.)
521,264,Baan San Kraam,Duplex 3bed (129.0 sq.m.)
522,264,Baan San Kraam,Duplex 2bed (100.0 sq.m.)
523,264,Baan San Kraam,2 Bedroom (63.50 - 80.0 sq.m.)
524,264,Baan San Kraam,1 Bedroom  (52.0 - 59.0 sq.m.)
525,264,Baan San Kraam,3 Bedroom (131.0 - 154.50 sq.m.)
526,265,Baan San Ngam HuaHin,3 Bedroom (110.0 - 133.0 sq.m.)
527,265,Baan San Ngam HuaHin,2 Bedroom (66.50 - 78.0 sq.m.)
528,265,Baan San Ngam HuaHin,1 Bedroom (44.50 - 46.50 sq.m.)
529,266,Baan San Suk,1 Bedroom (49.50 - 60.0 sq.m.)
530,266,Baan San Suk,2 Bedroom (69.0 - 89.0 sq.m.)
531,266,Baan San Suk,Penthouse (184.50 - 224.0 sq.m.)
532,266,Baan San Suk,3 Bedroom (158.50 - 169.50 sq.m.)
533,267,Baan Sandao Hua Hin,No information
534,268,Baan Sansiri,No information
535,269,Baan Saraan Sukhumvit 31,Penthouse  (404.40 sq.m.)
536,269,Baan Saraan Sukhumvit 31,1 Bedroom (58.0 - 99.0 sq.m.)
537,269,Baan Saraan Sukhumvit 31,2 Bedroom (102.0 - 138.0 sq.m.)
538,269,Baan Saraan Sukhumvit 31,3 Bedroom (176.0 sq.m.)
539,269,Baan Saraan Sukhumvit 31,Duplex (279.0 - 308.0 sq.m.)
540,270,Baan Sathorn,No information
541,271,Baan Sathorn Chaopraya,3 Bedroom (N/A sq.m.)
542,271,Baan Sathorn Chaopraya,2 Bedroom (N/A sq.m.)
543,271,Baan Sathorn Chaopraya,1 Bedroom (44.0 sq.m.)
544,271,Baan Sathorn Chaopraya,4 Bedroom (400.0 sq.m.)
545,272,Baan Sindhorn,2 Bedrooms (122.36 - 168.47 sq.m.)
546,272,Baan Sindhorn,Penthouse (392.22 sq.m.)
547,273,Baan Siri 24,No information
548,274,Baan Siri 31,No information
549,275,Baan Siri Ruedee,2 Bedroom (N/A sq.m.)
550,275,Baan Siri Ruedee,1 Bedroom (59.0 sq.m.)
551,275,Baan Siri Ruedee,3 Bedroom (138.0 sq.m.)
552,276,Baan Siri Sathon Suanplu,3 Bedroom (N/A sq.m.)
553,276,Baan Siri Sathon Suanplu,2 Bedroom (N/A sq.m.)
554,276,Baan Siri Sathon Suanplu,1 Bedroom (N/A sq.m.)
555,277,Baan Siri Sathorn,Studio (N/A sq.m.)
556,277,Baan Siri Sathorn,1 Bedroom  (N/A sq.m.)
557,277,Baan Siri Sathorn,2 Bedroom (N/A sq.m.)
558,277,Baan Siri Sathorn,3 Bedroom (N/A sq.m.)
559,278,Baan Siri Silom,No information
560,279,Baan Siri Sukhumvit 10,No information
561,280,Baan Siri Sukhumvit 13,No information
562,281,Baan Siriyenakat,No information
563,282,Baan Somprasong,No information
564,283,Baan Somthavil,No information
565,284,Baan Suan Bangkhen,No information
566,285,Baan Suan Chaengwattana,No information
567,286,Baan Suan Greenery Hill,No information
568,287,Baan Suan La Salle,No information
569,288,Baan Suan Lalana,No information
570,289,Baan Suan Lalana - Suan Luang,No information
571,290,Baan Suan Palm,No information
572,291,Baan Suan Sukhumvit,No information
573,292,Baan Suan Thon,2 Bedroom (56.0 sq.m.)
574,293,Baan Suan Thon Ratchada,No information
575,294,Baan Suanpetch,No information
576,295,Baan Suanthon Srinakarin,No information
577,296,Baan Sukhothai,No information
578,297,Baan Sukhothai Ramkhamhaeng,1 Bedroom (58.0 sq.m.)
579,297,Baan Sukhothai Ramkhamhaeng,2 Bedroom (60.0 sq.m.)
580,298,Baan Sukhumvit,Studio (N/A sq.m.)
581,299,"Baan Sukhumvit ,Sukhumvit 34",No information
582,300,Baan Sukhumvit 77,No information
583,301,Baan Thanarak,No information
584,302,Baan Thanon Sarasin,No information
585,303,Baan Thepharak,No information
586,304,Baan Thew Lom Cha Am,3 Bedroom (103.80 sq.m.)
587,304,Baan Thew Lom Cha Am,Studio (29.70 sq.m.)
588,304,Baan Thew Lom Cha Am,2 Bedroom  (60.50 sq.m.)
589,305,Baan Thew Talay Aquamarine,3 Bedroom (154.0 - 184.0 sq.m.)
590,305,Baan Thew Talay Aquamarine,2 Bedroom (89.0 - 140.0 sq.m.)
591,305,Baan Thew Talay Aquamarine,1 Bedroom (44.0 sq.m.)
592,306,Baan Thew Talay Blue Sapphire (Phase II),1 Bedroom (35.0 sq.m.)
593,306,Baan Thew Talay Blue Sapphire (Phase II),3 Bedroom (151.0 sq.m.)
594,306,Baan Thew Talay Blue Sapphire (Phase II),2 Bedroom (69.0 sq.m.)
595,307,Baan Thippayadej,No information
596,308,Baan Tiew Khao Khao Yai,No information
597,309,Baan Vipavee,No information
598,310,Baan Yen Akard,No information
599,311,Babylon Sky Garden,No information
600,312,Ban Auea Arthorn Muang Mai Bang Phli,No information
601,313,Ban Auea Arthorn Na Chom Thian,No information
602,314,Ban Chang Cliff Beach,No information
603,315,Ban Uae R-Thorn Phuket (Sirea) Authority,No information
604,316,Bang Aor Riverside Tower,No information
605,317,Bang Khen Housing (Klong Thanon ),1 Bedroom (33.0 sq.m.)
606,318,Bang Saen Condotel,No information
607,319,Bang Saray Beach Resort,No information
608,320,Bang Saray Condominium,No information
609,321,Bangkapi Condotown,No information
610,322,Bangkapi Grand Condo,No information
611,323,Bangkapi Mansion,4 Bedroom (380.0 - 0.0 sq.m.)
612,323,Bangkapi Mansion,2 Bedroom (170.0 - 0.0 sq.m.)
613,324,Bangkhae Condotown,No information
614,325,Bangkok Feliz @ Bangkae Station,2 Bedrooms (42.0 sq.m.)
615,325,Bangkok Feliz @ Bangkae Station,1 Bedroom (33.0 - 39.0 sq.m.)
616,326,Bangkok Feliz @ Krungthonburi 5 - 2,2 Bedroom (42.0 - 54.0 sq.m.)
617,326,Bangkok Feliz @ Krungthonburi 5 - 2,1 Bedroom (27.0 - 43.0 sq.m.)
618,327,Bangkok Feliz Major Ratchayothin,1 Bedroom (37.0 - 64.0 sq.m.)
619,328,Bangkok Feliz Sathorn - Taksin,1 Bedroom (30.0 - 30.20 sq.m.)
620,328,Bangkok Feliz Sathorn - Taksin,2 Bedrooms (47.0 - 56.20 sq.m.)
621,329,Bangkok Feliz Sukhumvit 69,2 Bedroom (47.70 - 59.20 sq.m.)
622,329,Bangkok Feliz Sukhumvit 69,Studio (36.20 - 41.30 sq.m.)
623,329,Bangkok Feliz Sukhumvit 69,1 Bedroom  (43.0 - 49.0 sq.m.)
624,330,Bangkok Feliz Sukhumvit 69 - 2,1 Bedroom (28.0 - 30.0 sq.m.)
625,330,Bangkok Feliz Sukhumvit 69 - 2,Duplex  (50.0 - 68.0 sq.m.)
626,330,Bangkok Feliz Sukhumvit 69 - 2,2 Bedrooms (50.0 sq.m.)
627,331,Bangkok Feliz Vibhavadi 30,1 Bedroom (26.0 - 40.0 sq.m.)
628,331,Bangkok Feliz Vibhavadi 30,2 Bedrooms (41.0 - 47.0 sq.m.)
629,332,Bangkok Garden,No information
630,333,Bangkok Horizon Lite @ Phekasem 48 Station,1 Bedroom (24.45 - 29.54 sq.m.)
631,333,Bangkok Horizon Lite @ Phekasem 48 Station,2 Bedrooms (40.66 sq.m.)
632,334,Bangkok Horizon P 48,1 Bedroom (31.0 - 32.0 sq.m.)
633,334,Bangkok Horizon P 48,2 Bedroom (51.0 - 54.0 sq.m.)
634,335,Bangkok Horizon Phetkasem,1 Bedroom (30.0 - 31.27 sq.m.)
635,336,Bangkok Horizon Ramkhamhaeng,Studio (31.0 sq.m.)
636,336,Bangkok Horizon Ramkhamhaeng,1 Bedroom  (40.0 sq.m.)
637,336,Bangkok Horizon Ramkhamhaeng,2 Bedroom (78.0 sq.m.)
638,337,Bangkok Horizon Ratchada - Thapra,1 Bedroom (28.0 sq.m.)
639,337,Bangkok Horizon Ratchada - Thapra,2 Bedroom (62.0 sq.m.)
640,338,Bangkok Horizon Sathorn - Narathiwas,1 Bedroom (28.0 - 39.0 sq.m.)
641,338,Bangkok Horizon Sathorn - Narathiwas,Duplex (50.0 - 71.0 sq.m.)
642,338,Bangkok Horizon Sathorn - Narathiwas,Studio (27.0 sq.m.)
643,338,Bangkok Horizon Sathorn - Narathiwas,2 Bedrooms (43.0 - 46.0 sq.m.)
644,339,Bangkok River Marina,No information
645,340,Bangkok river park,No information
646,341,Bangna Complex,1 Bedroom (59.75 sq.m.)
647,341,Bangna Complex,3 Bedroom (189.97 sq.m.)
648,341,Bangna Complex,2 Bedroom (N/A sq.m.)
649,342,Bangna Place,No information
650,343,Bangna Residence,2 Bedroom (60.0 sq.m.)
651,344,Bangrak Condominium,No information
652,345,Bangsaen Royal Beach,No information
653,346,Bangyeekhan Condominium,No information
654,347,Bann Eua Ar Thon Chiang Mai Night Safari,1 Bedroom (33.0 sq.m.)
655,348,Banyan Tree Residences Riverside Bangkok,2 Bedrooms (158.40 - 179.20 sq.m.)
656,348,Banyan Tree Residences Riverside Bangkok,3 Bedrooms (245.10 sq.m.)
657,348,Banyan Tree Residences Riverside Bangkok,1 Bedroom (69.40 - 85.45 sq.m.)
658,348,Banyan Tree Residences Riverside Bangkok,PENTHOUSE (838.70 sq.m.)
659,348,Banyan Tree Residences Riverside Bangkok,4 Bedrooms (419.85 - 421.35 sq.m.)
660,349,Baxtor Paholyothin 14,No information
661,350,Bay House,No information
662,351,Bay View Resort,No information
663,352,Be Condo Phaholyothin,1 Bedroom (30.0 sq.m.)
664,352,Be Condo Phaholyothin,2 Bedroom (40.0 sq.m.)
665,352,Be Condo Phaholyothin,Studio (24.0 - 28.0 sq.m.)
666,353,Be You Chokchai 4,No information
667,354,Beach Villa Viphavadi,No information
668,355,Beach and Mountain,No information
669,356,Beachfront Jomtien Residence,1 Bedroom (52.0 - 90.0 sq.m.)
670,356,Beachfront Jomtien Residence,Studio (43.0 sq.m.)
671,356,Beachfront Jomtien Residence,2 Bedrooms (130.0 - 163.0 sq.m.)
672,357,Beat Bangwa Interchange,1 Bedroom Plus (32.50 - 39.90 sq.m.)
673,357,Beat Bangwa Interchange,1 Bedroom (25.60 - 32.30 sq.m.)
674,357,Beat Bangwa Interchange,2 Bedrooms (45.70 - 51.10 sq.m.)
675,358,Beatniq Sukhumvit 32,3 Bedroom (160.0 - 204.0 sq.m.)
676,358,Beatniq Sukhumvit 32,Duplex (95.0 - 100.0 sq.m.)
677,358,Beatniq Sukhumvit 32,2 Bedroom (79.0 - 121.0 sq.m.)
678,358,Beatniq Sukhumvit 32,1 Bedroom (43.0 - 59.0 sq.m.)
679,359,Bel Air Panwa Resort,No information
680,360,Belgravia Residences,No information
681,361,Bella costa Hua - hin,1 Bedroom (45.0 - 56.0 sq.m.)
682,361,Bella costa Hua - hin,2 Bedroom (60.0 - 67.0 sq.m.)
683,361,Bella costa Hua - hin,3 Bedroom (78.0 - 96.0 sq.m.)
684,361,Bella costa Hua - hin,Moff (62.50 - 82.50 sq.m.)
685,362,Belle Grand Rama 9 (Belle Avenue),3 Bedrooms (98.0 - 101.0 sq.m.)
686,362,Belle Grand Rama 9 (Belle Avenue),1 Bedroom (42.0 - 49.0 sq.m.)
687,362,Belle Grand Rama 9 (Belle Avenue),2 Bedrooms (59.0 - 100.0 sq.m.)
688,363,Belle Park Residence,No information
689,364,Benjasri Vibhavadi,No information
690,365,Best Point Phuket,No information
691,366,Best Western Premier Bayphere Pattaya,No information
692,367,Beston Condo,1 Bedroom (32.0 - 41.0 sq.m.)
693,368,Beston Condo 2,1 Bedroom (32.0 - 41.0 sq.m.)
694,369,Beverly 33,No information
695,370,Beverly Hills Mansion,No information
696,371,Beverly Tower,No information
697,372,Beyond By Sailomyen,1 Bedroom (33.0 - 47.80 sq.m.)
698,373,Beyond Sukhumvit,No information
699,374,Bleisure Charan 96/1,1 Bedroom (28.50 - 35.0 sq.m.)
700,374,Bleisure Charan 96/1,2 Bedrooms (48.10 sq.m.)
701,375,Bless Residence Ekkamai,1 Bedroom A1 (27.0 - 0.0 sq.m.)
702,375,Bless Residence Ekkamai,1 Bedroom S1C (40.0 - 0.0 sq.m.)
703,375,Bless Residence Ekkamai,1 Bedroom A4 (35.0 - 0.0 sq.m.)
704,375,Bless Residence Ekkamai,1 Bedroom B1 (39.0 - 0.0 sq.m.)
705,375,Bless Residence Ekkamai,1 Bedroom A3 (32.0 - 0.0 sq.m.)
706,375,Bless Residence Ekkamai,1 Bedroom A2 (33.0 - 0.0 sq.m.)
707,375,Bless Residence Ekkamai,1 Bedroom A1C (54.0 - 0.0 sq.m.)
708,376,Bliz Condominium Ladprao 107,No information
709,377,Bliz Condominium Rama 9 - Hua Mak,2 Bedroom (46.94 sq.m.)
710,377,Bliz Condominium Rama 9 - Hua Mak,1 Bedroom (29.19 - 29.90 sq.m.)
711,378,Blocs 77,1 Bedroom (30.0 - 45.0 sq.m.)
712,378,Blocs 77,2 Bedrooms (60.0 - 64.0 sq.m.)
713,379,Blossom Condo @ Fashion,2 Bedroom (45.80 sq.m.)
714,379,Blossom Condo @ Fashion,1 Bedroom (31.31 - 34.73 sq.m.)
715,380,Blossom Condo @ Fashion Beyond,2 Bedrooms (41.45 - 51.84 sq.m.)
716,380,Blossom Condo @ Fashion Beyond,1 Bedroom (24.77 - 33.94 sq.m.)
717,381,Blossom Condo @ Sathorn - Charoenrat,Duplex (41.39 - 48.75 sq.m.)
718,381,Blossom Condo @ Sathorn - Charoenrat,2 Bedroom (60.15 - 65.84 sq.m.)
719,381,Blossom Condo @ Sathorn - Charoenrat,1 Bedroom (29.70 - 31.85 sq.m.)
720,382,Blu Cha am - Hua hin,No information
721,383,Blue Lagoon Resort Hua Hin,No information
722,384,Blue Mountain Hua Hin,2 Bedroom (112.0 - 122.0 sq.m.)
723,384,Blue Mountain Hua Hin,1 Bedroom (68.0 - 106.0 sq.m.)
724,384,Blue Mountain Hua Hin,3 Bedroom (168.0 - 201.0 sq.m.)
725,385,Blue Ocean Condo,No information
726,386,Blue Sky Condominium,No information
727,387,Blue Sukhumvit 105,No information
728,388,Blue point Condominium,No information
729,389,Boat Condo,No information
730,390,Boat House Hua Hin,3 Bedroom (175.0 - 235.0 sq.m.)
731,390,Boat House Hua Hin,2 Bedroom (117.0 - 138.0 sq.m.)
732,390,Boat House Hua Hin,Mini Loft with pool (71.0 - 140.0 sq.m.)
733,390,Boat House Hua Hin,1 Bedroom (42.0 - 50.50 sq.m.)
734,391,Bodin Suite Home,No information
735,392,Boonyamas Mansion,No information
736,393,Boutique Ratchada 17,No information
737,394,Bridge Phaholyothin 37,2 Bedrooms (68.0 sq.m.)
738,394,Bridge Phaholyothin 37,1 Bedroom (41.82 - 54.38 sq.m.)
739,394,Bridge Phaholyothin 37,Studio (31.0 sq.m.)
740,395,Bridge Sathorn - Narathiwas,1 Bedroom (33.61 - 41.84 sq.m.)
741,395,Bridge Sathorn - Narathiwas,2 Bedroom (53.78 sq.m.)
742,396,Bright Sukhumvit 24,1 Bedroom (66.0 - 74.0 sq.m.)
743,396,Bright Sukhumvit 24,2 Bedroom (87.0 - 91.0 sq.m.)
744,396,Bright Sukhumvit 24,3 Bedroom (157.0 - 189.0 sq.m.)
745,396,Bright Sukhumvit 24,Penthouse (542.0 sq.m.)
746,397,Bright Wongwian Yai,2 Bedroom (60.0 - 83.0 sq.m.)
747,397,Bright Wongwian Yai,1 Bedroom (35.0 - 42.0 sq.m.)
748,397,Bright Wongwian Yai,3 Bedroom (117.0 sq.m.)
749,398,Brighton Place,No information
750,399,Brix Condominium,2 Bedroom (42.0 - 96.0 sq.m.)
751,399,Brix Condominium,Duplex  (114.0 - 123.0 sq.m.)
752,399,Brix Condominium,Studio  (22.0 sq.m.)
753,399,Brix Condominium,1 Bedroom (25.0 - 40.0 sq.m.)
754,400,Brixton Campus Bangsaen,1 Bedroom TYPE B1 (23.0 - 23.45 sq.m.)
755,400,Brixton Campus Bangsaen,1 Bedroom TYPE B5 (26.85 - 26.90 sq.m.)
756,400,Brixton Campus Bangsaen,1 Bedroom TYPE B4 (28.15 - 28.40 sq.m.)
757,400,Brixton Campus Bangsaen,1 Bedroom TYPE B3 (22.0 - 24.65 sq.m.)
758,400,Brixton Campus Bangsaen,1 Bedroom TYPE BP1 (36.15 - 36.30 sq.m.)
759,400,Brixton Campus Bangsaen,1 Bedroom TYPE B2 (27.05 - 0.0 sq.m.)
760,401,Brixton Pet & Play Phahol 50 Station,1 Bedroom (25.20 sq.m.)
761,401,Brixton Pet & Play Phahol 50 Station,1 Bedroom (22.50 sq.m.)
762,401,Brixton Pet & Play Phahol 50 Station,1 Bedroom Plus (34.80 sq.m.)
763,401,Brixton Pet & Play Phahol 50 Station,1 Bedroom Closet (25.60 sq.m.)
764,402,Brown Condo Phahol - Saphanmai,1 Bedroom (22.30 - 24.55 sq.m.)
765,402,Brown Condo Phahol - Saphanmai,1 Bedroom Extra (24.70 - 25.90 sq.m.)
766,402,Brown Condo Phahol - Saphanmai,1 Bedroom Plus  (31.70 - 34.95 sq.m.)
767,402,Brown Condo Phahol - Saphanmai,1 Bedroom Exclusive (27.05 - 30.65 sq.m.)
768,403,Brown Ratchada - Huaikwang,1 Bedroom Extra (28.40 - 28.86 sq.m.)
769,403,Brown Ratchada - Huaikwang,1 Bedroom Exclusive (24.98 - 25.40 sq.m.)
770,403,Brown Ratchada - Huaikwang,1 Bedroom (23.70 - 24.71 sq.m.)
771,403,Brown Ratchada - Huaikwang,2 Bedrooms (28.86 - 49.60 sq.m.)
772,403,Brown Ratchada - Huaikwang,1 Bedroom Plus Exclusive (28.10 - 34.93 sq.m.)
773,404,Brown Ratchada 32,1 Bedroom Plus (33.13 - 46.37 sq.m.)
774,404,Brown Ratchada 32,1 Bedroom (23.96 - 25.48 sq.m.)
775,404,Brown Ratchada 32,1 Bedroom Exclusive (29.79 - 34.78 sq.m.)
776,405,Budget Condo Tiwanon,1 Bedroom (24.0 - 33.0 sq.m.)
777,406,Burapha Bizz II,No information
778,407,Busayamas Condo,No information
779,408,C Ekkamai,1 Bedroom (27.0 - 52.0 sq.m.)
780,408,C Ekkamai,1 Bedroom Loft (34.0 sq.m.)
781,408,C Ekkamai,Penthouse (82.0 - 126.0 sq.m.)
782,408,C Ekkamai,2 Bedroom (51.0 - 65.0 sq.m.)
783,409,C Style,2 Bedroom (52.0 sq.m.)
784,409,C Style,1 Bedroom (28.0 - 42.0 sq.m.)
785,410,C.K.C Rayong Condo,No information
786,411,CC Condominium 1,Studio (27.0 sq.m.)
787,411,CC Condominium 1,1 Bedroom  (34.0 sq.m.)
788,411,CC Condominium 1,2 Bedroom (46.0 sq.m.)
789,412,CC Condominium 2,2 Bedroom (49.0 - 72.0 sq.m.)
790,412,CC Condominium 2,1 Bedroom (21.0 - 34.0 sq.m.)
791,413,CELES Asoke,2 Bedrooms (70.30 sq.m.)
792,413,CELES Asoke,Penthouse (131.90 sq.m.)
793,413,CELES Asoke,Duplex (101.82 sq.m.)
794,413,CELES Asoke,1 Bedroom (34.70 sq.m.)
795,413,CELES Asoke,3 Bedrooms (106.68 sq.m.)
796,414,CLOUD Residences - SKV 23,1 Bedroom Plus (41.0 - 43.0 sq.m.)
797,414,CLOUD Residences - SKV 23,Double Space (47.0 - 95.0 sq.m.)
798,414,CLOUD Residences - SKV 23,Penthouse (79.0 - 99.0 sq.m.)
799,414,CLOUD Residences - SKV 23,1 Bedroom (29.0 - 30.0 sq.m.)
800,414,CLOUD Residences - SKV 23,2 Bedrooms (57.0 - 60.0 sq.m.)
801,415,CLOUD Thonglor - Phetchaburi,CLOUD Suite (31.50 - 38.0 sq.m.)
802,415,CLOUD Thonglor - Phetchaburi,CLOUD Suite Elite (37.50 - 38.0 sq.m.)
803,415,CLOUD Thonglor - Phetchaburi,CLOUD Double Exclusive (54.50 sq.m.)
804,415,CLOUD Thonglor - Phetchaburi,CLOUD Penthouse (80.50 - 102.50 sq.m.)
805,415,CLOUD Thonglor - Phetchaburi,CLOUD Studio (24.0 sq.m.)
806,416,CM Garden,No information
