unit_type_id,project_id,project_name,unit_type
396,184,August Charoenkrung 80,No information
397,185,Aurora Pratumnak,No information
398,186,Autumn Hua Hin,Duplex (83.50 - 88.0 sq.m.)
399,186,Autumn Hua Hin,2 Bedroom (62.50 - 75.50 sq.m.)
400,186,Autumn Hua Hin,1 Bedroom (39.50 - 50.0 sq.m.)
401,187,Avatara jomtien,No information
402,188,Avenue 61,3 Bedroom (199.50 sq.m.)
403,188,Avenue 61,2 Bedroom (N/A sq.m.)
404,188,Avenue 61,1 Bedroom (54.0 sq.m.)
405,189,Avenue Residence,No information
406,190,B - Loft Lite Sukhumvit 115,1 Bedroom (27.0 sq.m.)
407,190,B - Loft Lite Sukhumvit 115,2 Bedrooms (39.20 sq.m.)
408,191,B - Loft Sukhumvit 107,1 Bedroom (21.0 - 28.0 sq.m.)
409,192,B - Loft Sukhumvit 109,2 Bedroom (67.50 sq.m.)
410,192,B - Loft Sukhumvit 109,1 Bedroom (28.0 sq.m.)
411,193,B - Loft Sukhumvit 115,1 Bedroom Plus (48.18 sq.m.)
412,193,B - Loft Sukhumvit 115,1 Bedroom (26.04 - 32.17 sq.m.)
413,194,B Campus,1 Bedroom (27.0 - 34.50 sq.m.)
414,194,B Campus,2 Bedrooms (40.0 - 47.20 sq.m.)
415,194,B Campus,Studio (23.13 sq.m.)
416,195,B Condo,Studio (30.34 sq.m.)
417,195,B Condo,1 Bedroom (42.22 sq.m.)
418,196,B Loft lite sukhumvit 107,No information
419,197,B Republic,1 Bedroom (23.50 - 35.10 sq.m.)
420,197,B Republic,2 Bedroom (41.30 - 41.90 sq.m.)
421,198,B-Live Tiwanon,No information
422,199,B.R. Condo,No information
423,200,BANGKAE CITY,No information
424,201,BEACHFRONT BLISS,No information
425,202,BLU Diamond Cha Am - Hua Hin,1 Bedroom (30.0 - 34.0 sq.m.)
426,202,BLU Diamond Cha Am - Hua Hin,2 Bedrooms (60.0 - 65.0 sq.m.)
427,203,BRIXTON Pet & Play Sukhumvit 107,1 Bedroom (26.72 - 30.12 sq.m.)
428,204,BROMPTON Pet Friendly Sukhumvit 107,No information
429,205,BTS Residence,1 Bedroom (32.0 - 37.0 sq.m.)
430,205,BTS Residence,2 Bedrooms (65.0 - 68.0 sq.m.)
431,205,BTS Residence,Penthouse (121.0 - 237.0 sq.m.)
432,205,BTS Residence,Duplex (121.0 - 237.0 sq.m.)
433,206,Baan  Aue Arthorn Chiang Mai (Pha Tan),No information
434,207,Baan Ananda,No information
435,208,Baan Aua Arthorn Hua Hin 3,No information
436,209,Baan Aua Arthorn Thatumnak,No information
437,210,Baan Aua Artorn Rattanathibet (Thaeat),No information
438,211,Baan Aue Arthorn Pracha Niwet,No information
439,212,Baan Bang Saray,No information
440,213,Baan Bodin,No information
441,214,Baan Chaan Talay,3 Bedroom (N/A sq.m.)
442,214,Baan Chaan Talay,1 Bedroom (N/A sq.m.)
443,214,Baan Chaan Talay,Pool Villa (N/A sq.m.)
444,214,Baan Chaan Talay,4 Bedroom (N/A sq.m.)
445,214,Baan Chaan Talay,2 Bedroom (N/A sq.m.)
446,215,Baan Chan,1 Bedroom (N/A sq.m.)
447,215,Baan Chan,3 Bedroom (N/A sq.m.)
448,215,Baan Chan,2 Bedroom (N/A sq.m.)
449,216,Baan Chao Praya,No information
450,217,Baan Chaytalay Rayong,No information
451,218,Baan Chom Dao Condominium,No information
452,219,Baan Eua Ar Thorn Chiang Mai (Nong Hoi),No information
453,220,Baan Eua Ar Thorn Kha Jon Wit,No information
454,221,Baan Eua Ar Thorn Nonthaburi (Wad Ku 2),No information
455,222,Baan Eua Ar Thorn Raminthra (Khu Bon),No information
456,223,Baan Eua Ar Thorn Rom Klao,No information
457,224,Baan Eua Ar Thorn Suvarnabhumi 2 (Bangna),No information
458,225,Baan Eua Arthorn Saimai,No information
459,226,Baan I-Talay,No information
460,227,Baan Imm Aim Hua Hin,2 Bedrooms (61.0 sq.m.)
461,227,Baan Imm Aim Hua Hin,1 Bedroom (47.0 sq.m.)
462,227,Baan Imm Aim Hua Hin,Studio (29.0 sq.m.)
463,228,Baan Karnkanok 3,No information
464,229,Baan Kasemsan 1,No information
465,230,Baan Kiang Fah,3 Bedroom (97.03 sq.m.)
466,230,Baan Kiang Fah,2 Bedroom (55.64 - 62.75 sq.m.)
467,230,Baan Kiang Fah,1 Bedroom (30.54 - 32.53 sq.m.)
468,231,Baan Klang Krung Siam - Pathumwan,2 Bedroom (67.0 - 98.0 sq.m.)
469,231,Baan Klang Krung Siam - Pathumwan,3 Bedroom (115.50 - 140.0 sq.m.)
470,231,Baan Klang Krung Siam - Pathumwan,1 Bedroom (48.0 - 59.50 sq.m.)
471,232,Baan Kluai Nam Thai,No information
472,233,Baan Koo Kiang Hua Hin,Studio (29.0 sq.m.)
473,233,Baan Koo Kiang Hua Hin,2 Bedroom (60.0 sq.m.)
474,234,Baan Kun Koey Hua Hin,2 Bedroom (60.0 sq.m.)
475,234,Baan Kun Koey Hua Hin,Studio (29.0 sq.m.)
476,235,Baan Lux - Sathon,3 Bedrooms (312.0 - 370.0 sq.m.)
477,236,Baan Mai Khao Phuket,Duplex (115.0 - 137.50 sq.m.)
478,236,Baan Mai Khao Phuket,Penthouse  (260.0 - 263.50 sq.m.)
479,236,Baan Mai Khao Phuket,3 Bedroom (134.0 - 162.50 sq.m.)
480,236,Baan Mai Khao Phuket,2 Bedroom (79.0 - 98.0 sq.m.)
481,236,Baan Mai Khao Phuket,1 Bedroom (59.50 - 72.0 sq.m.)
482,237,Baan Mitra,No information
483,238,Baan Na Varang,No information
484,239,Baan Navatara,1 Bedroom (28.14 - 67.05 sq.m.)
485,240,Baan Nonsee,No information
486,241,Baan Nub Kluen,2 Bedroom (82.0 - 100.0 sq.m.)
487,241,Baan Nub Kluen,1 Bedroom (58.0 - 63.0 sq.m.)
488,241,Baan Nub Kluen,3 Bedroom (143.0 - 280.0 sq.m.)
489,242,Baan Nuntaporn,No information
490,243,Baan Nunthasiri,No information
491,244,Baan On Nut Sukhumvit 77,No information
492,245,Baan Paholyothin Place,No information
493,246,Baan Pathumwan,No information
494,247,Baan Peang Ploen,1 Bedroom (47.50 sq.m.)
495,247,Baan Peang Ploen,Studio (30.0 sq.m.)
496,247,Baan Peang Ploen,2 Bedrooms (60.0 sq.m.)
497,248,Baan Phayapirom Condominium,No information
498,249,Baan Piya Sathorn,No information
499,250,Baan Plai Haad Pattaya,3 Bedroom (117.50 sq.m.)
500,250,Baan Plai Haad Pattaya,1 Bedroom (40.0 - 68.0 sq.m.)
501,250,Baan Plai Haad Pattaya,2 Bedroom (67.50 - 89.50 sq.m.)
502,251,Baan Ploenchit,No information
503,252,Baan Prachachuen,No information
504,253,Baan Prachaniwet,1 Bedroom (51.0 sq.m.)
505,253,Baan Prachaniwet,2 Bedroom (83.0 sq.m.)
506,254,Baan Prida,No information
507,255,Baan Prompong,No information
508,256,Baan Prueksasiri Suanplu,1 Bedroom (32.0 sq.m.)
509,256,Baan Prueksasiri Suanplu,2 Bedroom (N/A sq.m.)
510,256,Baan Prueksasiri Suanplu,3 Bedroom (129.0 sq.m.)
511,257,Baan Rajprasong,No information
512,258,Baan Ratchadamri,No information
513,259,Baan Ratchathawi Ville,No information
514,260,Baan Rimpha,No information
515,261,Baan Ruanrom Bangna,No information
516,262,Baan Ruenrom,No information
517,263,Baan Samsen,Studio (26.07 - 43.86 sq.m.)
518,263,Baan Samsen,2 Bedrooms (60.98 - 86.68 sq.m.)
519,263,Baan Samsen,1 Bedroom (56.60 - 71.51 sq.m.)
520,264,Baan San Kraam,1 Bedroom  (52.0 - 59.0 sq.m.)
521,264,Baan San Kraam,3 Bedroom (131.0 - 154.50 sq.m.)
522,264,Baan San Kraam,Duplex 2bed (100.0 sq.m.)
523,264,Baan San Kraam,Duplex 3bed (129.0 sq.m.)
524,264,Baan San Kraam,2 Bedroom (63.50 - 80.0 sq.m.)
525,265,Baan San Ngam HuaHin,3 Bedroom (110.0 - 133.0 sq.m.)
526,265,Baan San Ngam HuaHin,2 Bedroom (66.50 - 78.0 sq.m.)
527,265,Baan San Ngam HuaHin,1 Bedroom (44.50 - 46.50 sq.m.)
528,266,Baan San Suk,1 Bedroom (49.50 - 60.0 sq.m.)
529,266,Baan San Suk,2 Bedroom (69.0 - 89.0 sq.m.)
530,266,Baan San Suk,Penthouse (184.50 - 224.0 sq.m.)
531,266,Baan San Suk,3 Bedroom (158.50 - 169.50 sq.m.)
532,267,Baan Sandao Hua Hin,No information
533,268,Baan Sansiri,No information
534,269,Baan Saraan Sukhumvit 31,Penthouse  (404.40 sq.m.)
535,269,Baan Saraan Sukhumvit 31,Duplex (279.0 - 308.0 sq.m.)
536,269,Baan Saraan Sukhumvit 31,3 Bedroom (176.0 sq.m.)
537,269,Baan Saraan Sukhumvit 31,2 Bedroom (102.0 - 138.0 sq.m.)
538,269,Baan Saraan Sukhumvit 31,1 Bedroom (58.0 - 99.0 sq.m.)
539,270,Baan Sathorn,No information
540,271,Baan Sathorn Chaopraya,1 Bedroom (44.0 sq.m.)
541,271,Baan Sathorn Chaopraya,2 Bedroom (N/A sq.m.)
542,271,Baan Sathorn Chaopraya,4 Bedroom (400.0 sq.m.)
543,271,Baan Sathorn Chaopraya,3 Bedroom (N/A sq.m.)
544,272,Baan Sindhorn,Penthouse (392.22 sq.m.)
545,272,Baan Sindhorn,2 Bedrooms (122.36 - 168.47 sq.m.)
546,273,Baan Siri 24,No information
547,274,Baan Siri 31,No information
548,275,Baan Siri Ruedee,3 Bedroom (138.0 sq.m.)
549,275,Baan Siri Ruedee,2 Bedroom (N/A sq.m.)
550,275,Baan Siri Ruedee,1 Bedroom (59.0 sq.m.)
551,276,Baan Siri Sathon Suanplu,3 Bedroom (N/A sq.m.)
552,276,Baan Siri Sathon Suanplu,2 Bedroom (N/A sq.m.)
553,276,Baan Siri Sathon Suanplu,1 Bedroom (N/A sq.m.)
554,277,Baan Siri Sathorn,3 Bedroom (N/A sq.m.)
555,277,Baan Siri Sathorn,2 Bedroom (N/A sq.m.)
556,277,Baan Siri Sathorn,1 Bedroom  (N/A sq.m.)
557,277,Baan Siri Sathorn,Studio (N/A sq.m.)
558,278,Baan Siri Silom,No information
559,279,Baan Siri Sukhumvit 10,No information
560,280,Baan Siri Sukhumvit 13,No information
561,281,Baan Siriyenakat,No information
562,282,Baan Somprasong,No information
563,283,Baan Somthavil,No information
564,284,Baan Suan Bangkhen,No information
565,285,Baan Suan Chaengwattana,No information
566,286,Baan Suan Greenery Hill,No information
567,287,Baan Suan La Salle,No information
568,288,Baan Suan Lalana,No information
569,289,Baan Suan Lalana - Suan Luang,No information
570,290,Baan Suan Palm,No information
571,291,Baan Suan Sukhumvit,No information
572,292,Baan Suan Thon,2 Bedroom (56.0 sq.m.)
573,293,Baan Suan Thon Ratchada,No information
574,294,Baan Suanpetch,No information
575,295,Baan Suanthon Srinakarin,No information
576,296,Baan Sukhothai,No information
577,297,Baan Sukhothai Ramkhamhaeng,2 Bedroom (60.0 sq.m.)
578,297,Baan Sukhothai Ramkhamhaeng,1 Bedroom (58.0 sq.m.)
579,298,Baan Sukhumvit,Studio (N/A sq.m.)
580,299,"Baan Sukhumvit ,Sukhumvit 34",No information
581,300,Baan Suksan,No information
582,301,Baan Tanarak Phuket,No information
583,302,Baan Thanon Sarasin,No information
584,303,Baan Thepharak,No information
585,304,Baan Thew Lom Cha Am,Studio (29.70 sq.m.)
586,304,Baan Thew Lom Cha Am,2 Bedroom  (60.50 sq.m.)
587,304,Baan Thew Lom Cha Am,3 Bedroom (103.80 sq.m.)
588,305,Baan Thew Talay Aquamarine,1 Bedroom (44.0 sq.m.)
589,305,Baan Thew Talay Aquamarine,3 Bedroom (154.0 - 184.0 sq.m.)
590,305,Baan Thew Talay Aquamarine,2 Bedroom (89.0 - 140.0 sq.m.)
591,306,Baan Thew Talay Blue Sapphire (Phase II),1 Bedroom (35.0 sq.m.)
592,306,Baan Thew Talay Blue Sapphire (Phase II),2 Bedroom (69.0 sq.m.)
593,306,Baan Thew Talay Blue Sapphire (Phase II),3 Bedroom (151.0 sq.m.)
594,307,Baan Thippayadej,No information
595,308,Baan Yen Akard,No information
596,309,Babylon Sky Garden,No information
597,310,Ban Auea Arthorn Muang Mai Bang Phli,No information
598,311,Ban Auea Arthorn Na Chom Thian,No information
599,312,Ban Chang Cliff Beach,No information
600,313,Ban Uae R-Thorn Phuket (Sirea) Authority,No information
601,314,Bang Aor Riverside Tower,No information
602,315,Bang Khen Housing (Klong Thanon ),1 Bedroom (33.0 sq.m.)
603,316,Bang Saen Condotel,No information
604,317,Bang Saray Beach Resort,No information
605,318,Bang Saray Condominium,No information
606,319,Bangkapi Condotown,No information
607,320,Bangkapi Grand Condo,No information
608,321,Bangkapi Mansion,4 Bedroom (380.0 - 0.0 sq.m.)
609,321,Bangkapi Mansion,2 Bedroom (170.0 - 0.0 sq.m.)
610,322,Bangkhae Condotown,No information
611,323,Bangkok Feliz @ Bangkae Station,1 Bedroom (33.0 - 39.0 sq.m.)
612,323,Bangkok Feliz @ Bangkae Station,2 Bedrooms (42.0 sq.m.)
613,324,Bangkok Feliz @ Krungthonburi 5 - 2,2 Bedroom (42.0 - 54.0 sq.m.)
614,324,Bangkok Feliz @ Krungthonburi 5 - 2,1 Bedroom (27.0 - 43.0 sq.m.)
615,325,Bangkok Feliz Major Ratchayothin,1 Bedroom (37.0 - 64.0 sq.m.)
616,326,Bangkok Feliz Sathorn - Taksin,2 Bedrooms (47.0 - 56.20 sq.m.)
617,326,Bangkok Feliz Sathorn - Taksin,1 Bedroom (30.0 - 30.20 sq.m.)
618,327,Bangkok Feliz Sukhumvit 69,2 Bedroom (47.70 - 59.20 sq.m.)
619,327,Bangkok Feliz Sukhumvit 69,Studio (36.20 - 41.30 sq.m.)
620,327,Bangkok Feliz Sukhumvit 69,1 Bedroom  (43.0 - 49.0 sq.m.)
621,328,Bangkok Feliz Sukhumvit 69 - 2,1 Bedroom (28.0 - 30.0 sq.m.)
622,328,Bangkok Feliz Sukhumvit 69 - 2,2 Bedrooms (50.0 sq.m.)
623,328,Bangkok Feliz Sukhumvit 69 - 2,Duplex  (50.0 - 68.0 sq.m.)
624,329,Bangkok Feliz Vibhavadi 30,2 Bedrooms (41.0 - 47.0 sq.m.)
625,329,Bangkok Feliz Vibhavadi 30,1 Bedroom (26.0 - 40.0 sq.m.)
626,330,Bangkok Garden,No information
627,331,Bangkok Horizon Lite @ Phekasem 48 Station,2 Bedrooms (40.66 sq.m.)
628,331,Bangkok Horizon Lite @ Phekasem 48 Station,1 Bedroom (24.45 - 29.54 sq.m.)
629,332,Bangkok Horizon P 48,2 Bedroom (51.0 - 54.0 sq.m.)
630,332,Bangkok Horizon P 48,1 Bedroom (31.0 - 32.0 sq.m.)
631,333,Bangkok Horizon Phetkasem,1 Bedroom (30.0 - 31.27 sq.m.)
632,334,Bangkok Horizon Ramkhamhaeng,Studio (31.0 sq.m.)
633,334,Bangkok Horizon Ramkhamhaeng,2 Bedroom (78.0 sq.m.)
634,334,Bangkok Horizon Ramkhamhaeng,1 Bedroom  (40.0 sq.m.)
635,335,Bangkok Horizon Ratchada - Thapra,2 Bedroom (62.0 sq.m.)
636,335,Bangkok Horizon Ratchada - Thapra,1 Bedroom (28.0 sq.m.)
637,336,Bangkok Horizon Sathorn - Narathiwas,1 Bedroom (28.0 - 39.0 sq.m.)
638,336,Bangkok Horizon Sathorn - Narathiwas,Studio (27.0 sq.m.)
639,336,Bangkok Horizon Sathorn - Narathiwas,2 Bedrooms (43.0 - 46.0 sq.m.)
640,336,Bangkok Horizon Sathorn - Narathiwas,Duplex (50.0 - 71.0 sq.m.)
641,337,Bangkok River Marina,No information
642,338,Bangkok river park,No information
643,339,Bangna Complex,2 Bedroom (N/A sq.m.)
644,339,Bangna Complex,1 Bedroom (59.75 sq.m.)
645,339,Bangna Complex,3 Bedroom (189.97 sq.m.)
646,340,Bangna Place,No information
647,341,Bangna Residence,2 Bedroom (60.0 sq.m.)
648,342,Bangrak Condominium,No information
649,343,Bangsaen Royal Beach,No information
650,344,Bangyeekhan Condominium,No information
651,345,Bann Eua Ar Thon Chiang Mai Night Safari,1 Bedroom (33.0 sq.m.)
652,346,"Banyan Terrace 1,2,3",Type B (60.0 - 71.0 sq.m.)
653,346,"Banyan Terrace 1,2,3",Type A (30.0 - 39.0 sq.m.)
654,347,Banyan Tree Residences Riverside Bangkok,4 Bedrooms (419.85 - 421.35 sq.m.)
655,347,Banyan Tree Residences Riverside Bangkok,PENTHOUSE (838.70 sq.m.)
656,347,Banyan Tree Residences Riverside Bangkok,3 Bedrooms (245.10 sq.m.)
657,347,Banyan Tree Residences Riverside Bangkok,1 Bedroom (69.40 - 85.45 sq.m.)
658,347,Banyan Tree Residences Riverside Bangkok,2 Bedrooms (158.40 - 179.20 sq.m.)
659,348,Baxtor Paholyothin 14,No information
660,349,Bay House,No information
661,350,Bay View Resort,No information
662,351,Bayphere Premier Suites,1 Bedroom (45.0 - 48.0 sq.m.)
663,351,Bayphere Premier Suites,2 Bedrooms (58.0 - 120.0 sq.m.)
664,351,Bayphere Premier Suites,Studio (30.0 sq.m.)
665,352,Be Condo Phaholyothin,2 Bedroom (40.0 sq.m.)
666,352,Be Condo Phaholyothin,1 Bedroom (30.0 sq.m.)
667,352,Be Condo Phaholyothin,Studio (24.0 - 28.0 sq.m.)
668,353,Be You Chokchai 4,No information
669,354,Beach Villa Viphavadi,No information
670,355,Beach and Mountain,No information
671,356,Beachfront Jomtien Residence,Studio (43.0 sq.m.)
672,356,Beachfront Jomtien Residence,2 Bedrooms (130.0 - 163.0 sq.m.)
673,356,Beachfront Jomtien Residence,1 Bedroom (52.0 - 90.0 sq.m.)
674,357,Beat Bangwa Interchange,1 Bedroom Plus (32.50 - 39.90 sq.m.)
675,357,Beat Bangwa Interchange,2 Bedrooms (45.70 - 51.10 sq.m.)
676,357,Beat Bangwa Interchange,1 Bedroom (25.60 - 32.30 sq.m.)
677,358,Beatniq Sukhumvit 32,Duplex (95.0 - 100.0 sq.m.)
678,358,Beatniq Sukhumvit 32,2 Bedroom (79.0 - 121.0 sq.m.)
679,358,Beatniq Sukhumvit 32,1 Bedroom (43.0 - 59.0 sq.m.)
680,358,Beatniq Sukhumvit 32,3 Bedroom (160.0 - 204.0 sq.m.)
681,359,Bel Air Panwa Resort,No information
682,360,Belgravia Residences,No information
683,361,Bella costa Hua - hin,3 Bedroom (78.0 - 96.0 sq.m.)
684,361,Bella costa Hua - hin,Moff (62.50 - 82.50 sq.m.)
685,361,Bella costa Hua - hin,1 Bedroom (45.0 - 56.0 sq.m.)
686,361,Bella costa Hua - hin,2 Bedroom (60.0 - 67.0 sq.m.)
687,362,Belle Grand Rama 9 (Belle Avenue),1 Bedroom (42.0 - 49.0 sq.m.)
688,362,Belle Grand Rama 9 (Belle Avenue),2 Bedrooms (59.0 - 100.0 sq.m.)
689,362,Belle Grand Rama 9 (Belle Avenue),3 Bedrooms (98.0 - 101.0 sq.m.)
690,363,Belle Park Residence,No information
691,364,Best Western Premier Bayphere Pattaya,No information
692,365,Beston Condo,1 Bedroom (32.0 - 41.0 sq.m.)
693,366,Beston Condo 2,1 Bedroom (32.0 - 41.0 sq.m.)
694,367,Beverly 33,No information
695,368,Beverly Hills Mansion,No information
696,369,Beverly Tower,No information
697,370,Beyond By Sailomyen,1 Bedroom (33.0 - 47.80 sq.m.)
698,371,Beyond Sukhumvit,No information
699,372,Bleisure Charan 96/1,2 Bedrooms (48.10 sq.m.)
700,372,Bleisure Charan 96/1,1 Bedroom (28.50 - 35.0 sq.m.)
701,373,Bless Residence Ekkamai,1 Bedroom B1 (39.0 - 0.0 sq.m.)
702,373,Bless Residence Ekkamai,1 Bedroom A1C (54.0 - 0.0 sq.m.)
703,373,Bless Residence Ekkamai,1 Bedroom A1 (27.0 - 0.0 sq.m.)
704,373,Bless Residence Ekkamai,1 Bedroom S1C (40.0 - 0.0 sq.m.)
705,373,Bless Residence Ekkamai,1 Bedroom A3 (32.0 - 0.0 sq.m.)
706,373,Bless Residence Ekkamai,1 Bedroom A4 (35.0 - 0.0 sq.m.)
707,373,Bless Residence Ekkamai,1 Bedroom A2 (33.0 - 0.0 sq.m.)
708,374,Bliz Condominium Ladprao 107,No information
709,375,Bliz Condominium Rama 9 - Hua Mak,1 Bedroom (29.19 - 29.90 sq.m.)
710,375,Bliz Condominium Rama 9 - Hua Mak,2 Bedroom (46.94 sq.m.)
711,376,Blocs 77,1 Bedroom (30.0 - 45.0 sq.m.)
712,376,Blocs 77,2 Bedrooms (60.0 - 64.0 sq.m.)
713,377,Blossom Condo @ Fashion,2 Bedroom (45.80 sq.m.)
714,377,Blossom Condo @ Fashion,1 Bedroom (31.31 - 34.73 sq.m.)
715,378,Blossom Condo @ Fashion Beyond,1 Bedroom (24.77 - 33.94 sq.m.)
716,378,Blossom Condo @ Fashion Beyond,2 Bedrooms (41.45 - 51.84 sq.m.)
717,379,Blossom Condo @ Sathorn - Charoenrat,1 Bedroom (29.70 - 31.85 sq.m.)
718,379,Blossom Condo @ Sathorn - Charoenrat,Duplex (41.39 - 48.75 sq.m.)
719,379,Blossom Condo @ Sathorn - Charoenrat,2 Bedroom (60.15 - 65.84 sq.m.)
720,380,Blu Cha am - Hua hin,No information
721,381,Blue Lagoon Resort Hua Hin,No information
722,382,Blue Mountain Hua Hin,1 Bedroom (68.0 - 106.0 sq.m.)
723,382,Blue Mountain Hua Hin,2 Bedroom (112.0 - 122.0 sq.m.)
724,382,Blue Mountain Hua Hin,3 Bedroom (168.0 - 201.0 sq.m.)
725,383,Blue Ocean Condo,No information
726,384,Blue Sky Condominium,No information
727,385,Blue point Condominium,No information
728,386,Boat Condo,No information
729,387,Boat House Hua Hin,3 Bedroom (175.0 - 235.0 sq.m.)
730,387,Boat House Hua Hin,1 Bedroom (42.0 - 50.50 sq.m.)
731,387,Boat House Hua Hin,2 Bedroom (117.0 - 138.0 sq.m.)
732,387,Boat House Hua Hin,Mini Loft with pool (71.0 - 140.0 sq.m.)
733,388,Bodin Suite Home,No information
734,389,Boonyamas Mansion,No information
735,390,Boutique Ratchada 17,No information
736,391,Boutique Ratchada 2,No information
737,392,Bridge Phaholyothin 37,Studio (31.0 sq.m.)
738,392,Bridge Phaholyothin 37,1 Bedroom (41.82 - 54.38 sq.m.)
739,392,Bridge Phaholyothin 37,2 Bedrooms (68.0 sq.m.)
740,393,Bridge Sathorn - Narathiwas,2 Bedroom (53.78 sq.m.)
741,393,Bridge Sathorn - Narathiwas,1 Bedroom (33.61 - 41.84 sq.m.)
742,394,Bright Sukhumvit 24,1 Bedroom (66.0 - 74.0 sq.m.)
743,394,Bright Sukhumvit 24,Penthouse (542.0 sq.m.)
744,394,Bright Sukhumvit 24,3 Bedroom (157.0 - 189.0 sq.m.)
745,394,Bright Sukhumvit 24,2 Bedroom (87.0 - 91.0 sq.m.)
746,395,Bright Wongwian Yai,2 Bedroom (60.0 - 83.0 sq.m.)
747,395,Bright Wongwian Yai,1 Bedroom (35.0 - 42.0 sq.m.)
748,395,Bright Wongwian Yai,3 Bedroom (117.0 sq.m.)
749,396,Brighton Place,No information
750,397,Brix Condominium,Duplex  (114.0 - 123.0 sq.m.)
751,397,Brix Condominium,2 Bedroom (42.0 - 96.0 sq.m.)
752,397,Brix Condominium,1 Bedroom (25.0 - 40.0 sq.m.)
753,397,Brix Condominium,Studio  (22.0 sq.m.)
754,398,Brixton Campus Bangsaen,1 Bedroom TYPE B2 (27.05 - 0.0 sq.m.)
755,398,Brixton Campus Bangsaen,1 Bedroom TYPE B1 (23.0 - 23.45 sq.m.)
756,398,Brixton Campus Bangsaen,1 Bedroom TYPE B5 (26.85 - 26.90 sq.m.)
757,398,Brixton Campus Bangsaen,1 Bedroom TYPE B4 (28.15 - 28.40 sq.m.)
758,398,Brixton Campus Bangsaen,1 Bedroom TYPE B3 (22.0 - 24.65 sq.m.)
759,398,Brixton Campus Bangsaen,1 Bedroom TYPE BP1 (36.15 - 36.30 sq.m.)
760,399,Brixton Pet & Play Phahol 50 Station,1 Bedroom Plus (34.80 sq.m.)
761,399,Brixton Pet & Play Phahol 50 Station,1 Bedroom Closet (25.60 sq.m.)
762,399,Brixton Pet & Play Phahol 50 Station,1 Bedroom (22.50 sq.m.)
763,399,Brixton Pet & Play Phahol 50 Station,1 Bedroom (25.20 sq.m.)
764,400,Brown Condo Phahol - Saphanmai,1 Bedroom (22.30 - 24.55 sq.m.)
765,400,Brown Condo Phahol - Saphanmai,1 Bedroom Extra (24.70 - 25.90 sq.m.)
766,400,Brown Condo Phahol - Saphanmai,1 Bedroom Exclusive (27.05 - 30.65 sq.m.)
767,400,Brown Condo Phahol - Saphanmai,1 Bedroom Plus  (31.70 - 34.95 sq.m.)
768,401,Brown Ratchada - Huaikwang,2 Bedrooms (28.86 - 49.60 sq.m.)
769,401,Brown Ratchada - Huaikwang,1 Bedroom Exclusive (24.98 - 25.40 sq.m.)
770,401,Brown Ratchada - Huaikwang,1 Bedroom (23.70 - 24.71 sq.m.)
771,401,Brown Ratchada - Huaikwang,1 Bedroom Extra (28.40 - 28.86 sq.m.)
772,401,Brown Ratchada - Huaikwang,1 Bedroom Plus Exclusive (28.10 - 34.93 sq.m.)
773,402,Brown Ratchada 32,1 Bedroom Plus (33.13 - 46.37 sq.m.)
774,402,Brown Ratchada 32,1 Bedroom (23.96 - 25.48 sq.m.)
775,402,Brown Ratchada 32,1 Bedroom Exclusive (29.79 - 34.78 sq.m.)
776,403,Budget Condo Tiwanon,1 Bedroom (24.0 - 33.0 sq.m.)
777,404,Burapha Bizz II,No information
778,405,C Ekkamai,2 Bedroom (51.0 - 65.0 sq.m.)
779,405,C Ekkamai,1 Bedroom Loft (34.0 sq.m.)
780,405,C Ekkamai,1 Bedroom (27.0 - 52.0 sq.m.)
781,405,C Ekkamai,Penthouse (82.0 - 126.0 sq.m.)
782,406,C Place Ladprao 18,No information
783,407,C Style,1 Bedroom (28.0 - 42.0 sq.m.)
784,407,C Style,2 Bedroom (52.0 sq.m.)
785,408,C.K.C Rayong Condo,No information
786,409,CC Condominium 1,Studio (27.0 sq.m.)
787,409,CC Condominium 1,2 Bedroom (46.0 sq.m.)
788,409,CC Condominium 1,1 Bedroom  (34.0 sq.m.)
789,410,CC Condominium 2,1 Bedroom (21.0 - 34.0 sq.m.)
790,410,CC Condominium 2,2 Bedroom (49.0 - 72.0 sq.m.)
791,411,CELES Asoke,1 Bedroom (34.70 sq.m.)
792,411,CELES Asoke,2 Bedrooms (70.30 sq.m.)
793,411,CELES Asoke,3 Bedrooms (106.68 sq.m.)
794,411,CELES Asoke,Penthouse (131.90 sq.m.)
795,411,CELES Asoke,Duplex (101.82 sq.m.)
796,412,CLOUD Residences - SKV 23,2 Bedrooms (57.0 - 60.0 sq.m.)
797,412,CLOUD Residences - SKV 23,1 Bedroom Plus (41.0 - 43.0 sq.m.)
798,412,CLOUD Residences - SKV 23,Penthouse (79.0 - 99.0 sq.m.)
799,412,CLOUD Residences - SKV 23,Double Space (47.0 - 95.0 sq.m.)
800,412,CLOUD Residences - SKV 23,1 Bedroom (29.0 - 30.0 sq.m.)
801,413,CLOUD Thonglor - Phetchaburi,CLOUD Penthouse (80.50 - 102.50 sq.m.)
802,413,CLOUD Thonglor - Phetchaburi,CLOUD Studio (24.0 sq.m.)
803,413,CLOUD Thonglor - Phetchaburi,CLOUD Suite Elite (37.50 - 38.0 sq.m.)
804,413,CLOUD Thonglor - Phetchaburi,CLOUD Suite (31.50 - 38.0 sq.m.)
805,413,CLOUD Thonglor - Phetchaburi,CLOUD Double Exclusive (54.50 sq.m.)
806,414,CM Garden,No information
